Move Class	Translation	Positive	Negative	EmotionRationale
5608 commit bee0aeafa1ca9552e4caf82ae0cbf7adaf71c4cd refactor how permissions are matched by projectcontrol, refcontrol accesssections are now matched onto references using pre-compiled sectionmatcher objects. these matchers are built in the projectstate on demand, and cached until the projectstate itself is discarded from memory. this saves the pattern.compile() costs, as well as some basic conditionals to determine which type of reference pattern the section uses, providing a small speed up to access rule evaluation. projectcontrol and refcontrol now stores all permissions that belong to the project or reference, rather than only the ones relevant for their currentuser. this allows the control objects to provide cached data for other users, such as when changecontrol needs to build a different copy of itself for each reviewer listed on the change. projectcontrol caches refcontrols it builds, making it easier for callers like receivecommits or visiblereffilter to deal with a lot of lookups for the same common reference name within a single project access request. this comes at a cost of memory, but should be an improvement in response time. project ownership checks are now handled by projectstate, relying on the cached localowners data instead of looking at the owner permission on "refs/*". the cached localowners is already built up from the "refs/*" data during projectstate's constructor, so doing it dynamically via refcontrol inside of projectcontrol was really quite wasteful. change-id: iaf12bab55d41217363cc05ba024f452d03bc21df 	5608 commit bee0aeafa1ca9552e4caf82ae0cbf7adaf71c4cd refactor how permissions are matched by projectcontrol, refcontrol accessections are now matched onto references using pre-compiled sectionmatcher objects.<br> these matchers are built in the projectstate on demand, and cached until the projectstate itself is discarded from memory.<br> this saves the pattern.<br>compile( costs, as well as some basic conditionals to determine which type of reference pattern the section uses, providing a small speed up to access rule evaluation.<br> projectcontrol and refcontrol now stores all permissions that belong to the project or reference, rather than only the ones relevant for their currentuser.<br> this allows the control objects to provide cached data for other users, such as when changecontrol needs to build a different copy of itself for each reviewer listed on the change.<br> projectcontrol caches refcontrols it builds, making it easier for callers like receivecommits or visiblereffilter to deal with a lot of lookups for the same common reference name within a single project access request.<br> this comes at a cost of memory, but should be an improvement in response time.<br> project ownership checks are now handled by projectstate, relying on the cached localowners data instead of looking at the owner permission on "refs/*<br> the cached localowners is already built up from the "refs/* data during projectstate's constructor, so doing it dynamically via refcontrol inside of projectcontrol was really quite wasteful.<br> change-id: iaf12bab55d41217363cc05ba024f452d03bc21df	2	-2	 5608[0] commit[0] bee0aeafa1ca9552e4caf82ae0cbf7adaf71c4cd[0] refactor[0] how[0] permissions[0] are[0] matched[0] by[0] projectcontrol[0] refcontrol[0] accesssections/accessections[0] are[0] now[0] matched[0] onto[0] references[0] using[0] pre[0] compiled[0] sectionmatcher[0] objects[0] [[Sentence=-1,1=word max, 1-5]] these[0] matchers[0] are[0] built[0] in[0] the[0] projectstate[0] on[0] demand[0] and[0] cached[0] until[0] the[0] projectstate[0] itself[0] is[0] discarded[0] from[0] memory[0] [[Sentence=-1,1=word max, 1-5]] this[0] saves[1] the[0] pattern[0] [[Sentence=-1,2=word max, 1-5]] compile[0] costs[0] as[0] well[0] as[0] some[0] basic[0] conditionals[0] to[0] determine[0] which[0] type[0] of[0] reference[0] pattern[0] the[0] section[0] uses[0] providing[0] a[0] small[0] speed[0] up[0] to[0] access[0] rule[0] evaluation[0] [[Sentence=-1,1=word max, 1-5]] projectcontrol[0] and[0] refcontrol[0] now[0] stores[0] all[0] permissions[0] that[0] belong[0] to[0] the[0] project[0] or[0] reference[0] rather[0] than[0] only[0] the[0] ones[0] relevant[0] for[0] their[0] currentuser[0] [[Sentence=-1,1=word max, 1-5]] this[0] allows[0] the[0] control[0] objects[0] to[0] provide[0] cached[0] data[0] for[0] other[0] users[0] such[0] as[0] when[0] changecontrol[0] needs[0] to[0] build[0] a[0] different[0] copy[0] of[0] itself[0] for[0] each[0] reviewer[0] listed[0] on[0] the[0] change[0] [[Sentence=-1,1=word max, 1-5]] projectcontrol[0] caches[0] refcontrols[0] it[0] builds[0] making[0] it[0] easier[0] for[0] callers[0] like[0] receivecommits[0] or[0] visiblereffilter[0] to[0] deal[0] with[0] a[0] lot[0] of[0] lookups[0] for[0] the[0] same[0] common[0] reference[0] name[0] within[0] a[0] single[0] project[0] access[0] request[0] [[Sentence=-1,1=word max, 1-5]] this[0] comes[0] at[0] a[0] cost[0] of[0] memory[0] but[0] should[0] be[0] an[0] improvement[1] in[0] response[0] time[0] [[Sentence=-1,2=word max, 1-5]] project[0] ownership[0] checks[0] are[0] now[0] handled[0] by[0] projectstate[0] relying[0] on[0] the[0] cached[0] localowners[0] data[0] instead[0] of[0] looking[0] at[0] the[0] owner[0] permission[0] on[0] refs/[0] [[Sentence=-1,1=word max, 1-5]] the[0] cached[0] localowners[0] is[0] already[0] built[0] up[0] from[0] the[0] refs/[0] data[0] during[0] projectstate's[0] constructor[0] so[0] doing[0] it[0] dynamically[0] via[0] refcontrol[0] inside[0] of[0] projectcontrol[0] was[0] really[0] quite[0] wasteful[-1] [[Sentence=-2,1=word max, 1-5]] change[0] id[0] iaf12bab55d41217363cc05ba024f452d03bc21df[0] [[Sentence=-1,1=word max, 1-5]][[[2,-2 max of sentences]]]
5665 commit 21a4f5c3b6eb96aa5cab9e055869c5f46df4c5cc add cla check to projectcontrol.canpushtoatleastoneref() this is a refactoring, it should not change functionality at all. move cla check out of receivecommits and into projectcontrol. create a common capable class to facilitate this. change-id: i43ff798bcb727918eb39b1ec8dc7e14278c91b1f 	5665 commit 21a4f5c3b6eb96a5cab9e055869c5f46df4c5c add cla check to projectcontrol.<br>canpushtoatleastoneref( this is a refactoring, it should not change functionality at all.<br> move cla check out of receivecommits and into projectcontrol.<br> create a common capable class to facilitate this.<br> change-id: i43ff798bcb727918eb39b1ec8dc7e14278c91b1f	2	-1	 5665[0] commit[0] 21a4f5c3b6eb96aa5cab9e055869c5f46df4c5cc/21a4f5c3b6eb96a5cab9e055869c5f46df4c5c[0][+0.6 MultipleLetters] add[0] cla[0] check[0] to[0] projectcontrol[0] [[Sentence=-1,2=word max, 1-5]] canpushtoatleastoneref[0] this[0] is[0] a[0] refactoring[0] it[0] should[0] not[0] change[0] functionality[0] at[0] all[0] [[Sentence=-1,1=word max, 1-5]] move[0] cla[0] check[0] out[0] of[0] receivecommits[0] and[0] into[0] projectcontrol[0] [[Sentence=-1,1=word max, 1-5]] create[0] a[0] common[0] capable[0] class[0] to[0] facilitate[0] this[0] [[Sentence=-1,1=word max, 1-5]] change[0] id[0] i43ff798bcb727918eb39b1ec8dc7e14278c91b1f[0] [[Sentence=-1,1=word max, 1-5]][[[2,-1 max of sentences]]]
5741 commit f13b8ab3ff6966233b93f5783c659d6a5b98a5b9 merge: ec40063 fb9760e merge "refactored addreviewer and removereviewer logic into gerrit-server" 	5741 commit f13b8ab3ff6966233b93f5783c659d6a5b98a5b9 merge: ec40063 fb9760e merge "refactored addreviewer and removereviewer logic into gerrit-server"	1	-1	 5741[0] commit[0] f13b8ab3ff6966233b93f5783c659d6a5b98a5b9[0] merge[0] ec40063[0] fb9760e[0] merge[0] refactored[0] addreviewer[0] and[0] removereviewer[0] logic[0] into[0] gerrit[0] server[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]
5742 commit fb9760ed11d3f4c88361199e3e9217c7eb9d6d46 refactored addreviewer and removereviewer logic into gerrit-server this change paves the way for a modifyreviewers command. change-id: if7852e46c692d8c6074cd0bd9f094f900e21335e 	5742 commit fb9760ed11d3f4c88361199e3e9217c7eb9d6d46 refactored addreviewer and removereviewer logic into gerrit-server this change paves the way for a modifyreviewers command.<br> change-id: if7852e46c692d8c6074cd0bd9f094f900e21335e	1	-1	 5742[0] commit[0] fb9760ed11d3f4c88361199e3e9217c7eb9d6d46[0] refactored[0] addreviewer[0] and[0] removereviewer[0] logic[0] into[0] gerrit[0] server[0] this[0] change[0] paves[0] the[0] way[0] for[0] a[0] modifyreviewers[0] command[0] [[Sentence=-1,1=word max, 1-5]] change[0] id[0] if7852e46c692d8c6074cd0bd9f094f900e21335e[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]
6836 commit 725fed4269996581bfe1ef88c4f7ca8bdabad7fb merge: 2a65129 6e69372 merge branch 'master' into gwt-2.0 * master: fix reading the  site_path/etc/ssh_host_key in serialized form never compress a pid file under  site_path/logs clean up the dwimery for database.* configuration settings completely remove gerritserver.properties fix duplicate branches showing in the branches tab refactor gitrepositorymanager to be an interface conflicts: tools/gwtui_dbg.launch tools/gwtui_mac.launch change-id: if50811015fa24804013338fa4261fc347c2a8812 	6836 commit 725fed426996581bfe1ef88c4f7ca8bdabad7fb merge: 2a65129 6e69372 merge branch 'master' into gwt-2.0 * master: fix reading the  site_path/etc/ssh_host_key in serialized form never compress a pid file under  site_path/logs clean up the dwimery for database.<br> configuration settings completely remove gerritserver.<br>properties fix duplicate branches showing in the branches tab refactor gitrepositorymanager to be an interface conflicts: tools/gwtui_dbg.<br>launch tools/gwtui_mac.<br>launch change-id: if50811015fa2480401338fa4261fc347c2a8812	1	-1	 6836[0] commit[0] 725fed4269996581bfe1ef88c4f7ca8bdabad7fb/725fed426996581bfe1ef88c4f7ca8bdabad7fb[0] merge[0] 2a65129[0] 6e69372[0] merge[0] branch[0] 'master'[0] into[0] gwt[0] -2[0] .0[0] master[0] fix[0] reading[0] the[0] site_path/etc/ssh_host_key[0] in[0] serialized[0] form[0] never[0] compress[0] a[0] pid[0] file[0] under[0] site_path/logs[0] clean[0] up[0] the[0] dwimery[0] for[0] database[0] [[Sentence=-1,1=word max, 1-5]] configuration[0] settings[0] completely[0] remove[0] gerritserver[0] [[Sentence=-1,1=word max, 1-5]] properties[0] fix[0] duplicate[0] branches[0] showing[0] in[0] the[0] branches[0] tab[0] refactor[0] gitrepositorymanager[0] to[0] be[0] an[0] interface[0] conflicts[0] tools/gwtui_dbg[0] [[Sentence=-1,1=word max, 1-5]] launch[0] tools/gwtui_mac[0] [[Sentence=-1,1=word max, 1-5]] launch[0] change[0] id[0] if50811015fa24804013338fa4261fc347c2a8812/if50811015fa2480401338fa4261fc347c2a8812[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]
6842 commit fbcea4cf7a7eff404531b83a267128204b937a10 refactor gitrepositorymanager to be an interface this permits us to easily mock it with easymock. the implementation that relies on the local filesystem api within jgit has been renamed to localdiskrepositorymanager. change-id: ib47a2a22f4f6564e1b592a8476c3bc699f4e3b2e signed-off-by: shawn o. pearce  sop@google.com  	6842 commit fbcea4cf7a7eff404531b83a267128204b937a10 refactor gitrepositorymanager to be an interface this permits us to easily mock it with easymock.<br> the implementation that relies on the local filesystem api within jgit has been renamed to localdiskrepositorymanager.<br> change-id: ib47a2a22f4f6564e1b592a8476c3bc699f4e3b2e signed-off-by: shawn o.<br> pearce  sop@google.<br>com 	1	-3	 6842[0] commit[0] fbcea4cf7a7eff404531b83a267128204b937a10[0] refactor[0] gitrepositorymanager[0] to[0] be[0] an[0] interface[0] this[0] permits[0] us[0] to[0] easily[0] mock[-2] it[0] with[0] easymock[0] [[Sentence=-3,1=word max, 1-5]] the[0] implementation[0] that[0] relies[0] on[0] the[0] local[0] filesystem[0] api[0] within[0] jgit[0] has[0] been[0] renamed[0] to[0] localdiskrepositorymanager[0] [[Sentence=-1,1=word max, 1-5]] change[0] id[0] ib47a2a22f4f6564e1b592a8476c3bc699f4e3b2e[0] signed[0] off[0] by[0] shawn[0] o[0] [[Sentence=-1,1=word max, 1-5]] pearce[0] sop@google[0] [[Sentence=-1,1=word max, 1-5]] com[0] [[Sentence=-1,1=word max, 1-5]][[[1,-3 max of sentences]]]
6866 commit bbf1aaccde2cd0c9d9becff1f7a784466726abda init: refactor init to be small parts created through guice i was nuts when i wrote init. making it all one giant program in a single class was simply insane. instead we break it down into many smaller classes and use guice to manage the creation, dependency injection, and control flow. since init knew about most of the files under the  site_path we put them all into a single immutable class called sitepaths and replace all references to these throughout the code base to use sitepaths and these well defined constants. init can now also import gerritserver.properties into the newer style gerrit.config and secure.config. this ensure the database settings are setup with the current defaults change-id: i4f5d8256497c1a97df35754dbe6193c78edde9e1 signed-off-by: shawn o. pearce  sop@google.com  	6866 commit bbf1accde2cd0c9d9becff1f7a784466726abda init: refactor init to be small parts created through guice i was nuts when i wrote init.<br> making it all one giant program in a single class was simply insane.<br> instead we break it down into many smaller classes and use guice to manage the creation, dependency injection, and control flow.<br> since init knew about most of the files under the  site_path we put them all into a single immutable class called sitepaths and replace all references to these throughout the code base to use sitepaths and these well defined constants.<br> init can now also import gerritserver.<br>properties into the newer style gerrit.<br>config and secure.<br>config.<br> this ensure the database settings are setup with the current defaults change-id: i4f5d8256497c1a97df35754dbe6193c78edde9e1 signed-off-by: shawn o.<br> pearce  sop@google.<br>com 	2	-2	 6866[0] commit[0] bbf1aaccde2cd0c9d9becff1f7a784466726abda/bbf1accde2cd0c9d9becff1f7a784466726abda[0] init[0] refactor[0] init[0] to[0] be[0] small[0] parts[0] created[0] through[0] guice[0] i[0] was[0] nuts[0] when[0] i[0] wrote[0] init[0] [[Sentence=-1,1=word max, 1-5]] making[0] it[0] all[0] one[0] giant[0] program[0] in[0] a[0] single[0] class[0] was[0] simply[0] insane[-1] [[Sentence=-2,1=word max, 1-5]] instead[0] we[0] break[0] it[0] down[0] into[0] many[0] smaller[0] classes[0] and[0] use[0] guice[0] to[0] manage[0] the[0] creation[0] dependency[0] injection[0] and[0] control[0] flow[0] [[Sentence=-1,1=word max, 1-5]] since[0] init[0] knew[0] about[0] most[0] of[0] the[0] files[0] under[0] the[0] site_path[0] we[0] put[0] them[0] all[0] into[0] a[0] single[0] immutable[0] class[0] called[0] sitepaths[0] and[0] replace[0] all[0] references[0] to[0] these[0] throughout[0] the[0] code[0] base[0] to[0] use[0] sitepaths[0] and[0] these[0] well[0] defined[0] constants[0] [[Sentence=-1,1=word max, 1-5]] init[0] can[0] now[0] also[0] import[0] gerritserver[0] [[Sentence=-1,1=word max, 1-5]] properties[0] into[0] the[0] newer[0] style[0] gerrit[0] [[Sentence=-1,1=word max, 1-5]] config[0] and[0] secure[1] [[Sentence=-1,2=word max, 1-5]] config[0] [[Sentence=-1,1=word max, 1-5]] this[0] ensure[0] the[0] database[0] settings[0] are[0] setup[0] with[0] the[0] current[0] defaults[0] change[0] id[0] i4f5d8256497c1a97df35754dbe6193c78edde9e1[0] signed[0] off[0] by[0] shawn[0] o[0] [[Sentence=-1,1=word max, 1-5]] pearce[0] sop@google[0] [[Sentence=-1,1=word max, 1-5]] com[0] [[Sentence=-1,1=word max, 1-5]][[[2,-2 max of sentences]]]
6978 commit 44671f5c6929a8f05223dd359182610286ceb98a rewrite our build as modular maven components this refactoring splits the code up into different components, with their own per-component classpath. by moving all of our classes into isolated components we can better isolate the classpaths and try to avoid unexpected dependency problems. it also allows us to more clearly define which components are used by the gwt ui and thus must be compiled under gwt, and which components are run on the server and can therefore use more of the j2se api. change-id: i833cc22bacc5655d1c9099ed7c2b0e0a5b08855a signed-off-by: shawn o. pearce  sop@google.com  	6978 commit 44671f5c6929a8f05223dd359182610286ceb98a rewrite our build as modular maven components this refactoring splits the code up into different components, with their own per-component classpath.<br> by moving all of our classes into isolated components we can better isolate the classpaths and try to avoid unexpected dependency problems.<br> it also allows us to more clearly define which components are used by the gwt ui and thus must be compiled under gwt, and which components are run on the server and can therefore use more of the j2se api.<br> change-id: i833cc22bacc5655d1c9099ed7c2b0e0a5b08855a signed-off-by: shawn o.<br> pearce  sop@google.<br>com 	1	-2	 6978[0] commit[0] 44671f5c6929a8f05223dd359182610286ceb98a[0] rewrite[0] our[0] build[0] as[0] modular[0] maven[0] components[0] this[0] refactoring[0] splits[0] the[0] code[0] up[0] into[0] different[0] components[0] with[0] their[0] own[0] per[0] component[0] classpath[0] [[Sentence=-1,1=word max, 1-5]] by[0] moving[0] all[0] of[0] our[0] classes[0] into[0] isolated[-1] components[0] we[0] can[0] better[0] isolate[-1] the[0] classpaths[0] and[0] try[0] to[0] avoid[-1] unexpected[0] dependency[0] problems[-1] [[Sentence=-2,1=word max, 1-5]] it[0] also[0] allows[0] us[0] to[0] more[0] clearly[0] define[0] which[0] components[0] are[0] used[0] by[0] the[0] gwt[0] ui[0] and[0] thus[0] must[0] be[0] compiled[0] under[0] gwt[0] and[0] which[0] components[0] are[0] run[0] on[0] the[0] server[0] and[0] can[0] therefore[0] use[0] more[0] of[0] the[0] j2se[0] api[0] [[Sentence=-1,1=word max, 1-5]] change[0] id[0] i833cc22bacc5655d1c9099ed7c2b0e0a5b08855a[0] signed[0] off[0] by[0] shawn[0] o[0] [[Sentence=-1,1=word max, 1-5]] pearce[0] sop@google[0] [[Sentence=-1,1=word max, 1-5]] com[0] [[Sentence=-1,1=word max, 1-5]][[[1,-2 max of sentences]]]
7419 commit 5013c9c13352b405a8c782500bdd968d204e6f27 refactor command thread creation logic into basecommand the thread creation is now optional, permitting dispatchcommand to not use it, while other subclasses do take advantage of it being available. error handling for the thread is now consistently handled in one spot, ensuring we get errors back in the client and in the log. signed-off-by: shawn o. pearce  sop@google.com  	7419 commit 5013c9c13352b405a8c782500bdd968d204e6f27 refactor command thread creation logic into basecommand the thread creation is now optional, permitting dispatchcommand to not use it, while other subclasses do take advantage of it being available.<br> error handling for the thread is now consistently handled in one spot, ensuring we get errors back in the client and in the log.<br> signed-off-by: shawn o.<br> pearce  sop@google.<br>com 	1	-1	 7419[0] commit[0] 5013c9c13352b405a8c782500bdd968d204e6f27[0] refactor[0] command[0] thread[0] creation[0] logic[0] into[0] basecommand[0] the[0] thread[0] creation[0] is[0] now[0] optional[0] permitting[0] dispatchcommand[0] to[0] not[0] use[0] it[0] while[0] other[0] subclasses[0] do[0] take[0] advantage[0] of[0] it[0] being[0] available[0] [[Sentence=-1,1=word max, 1-5]] error[0] handling[0] for[0] the[0] thread[0] is[0] now[0] consistently[0] handled[0] in[0] one[0] spot[0] ensuring[0] we[0] get[0] errors[0] back[0] in[0] the[0] client[0] and[0] in[0] the[0] log[0] [[Sentence=-1,1=word max, 1-5]] signed[0] off[0] by[0] shawn[0] o[0] [[Sentence=-1,1=word max, 1-5]] pearce[0] sop@google[0] [[Sentence=-1,1=word max, 1-5]] com[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]
7425 commit 2d88501a3e2801927b78927e9f04fc2bf00a520d refactor ssh commands into their own package this separates the command implementations from the supporting code used by the rest of the daemon, thereby hiding most of the daemon's implementation details from the commands. signed-off-by: shawn o. pearce  sop@google.com  	7425 commit 2d88501a3e2801927b78927e9f04fc2bf00a520d refactor ssh commands into their own package this separates the command implementations from the supporting code used by the rest of the daemon, thereby hiding most of the daemon's implementation details from the commands.<br> signed-off-by: shawn o.<br> pearce  sop@google.<br>com 	2	-1	 7425[0] commit[0] 2d88501a3e2801927b78927e9f04fc2bf00a520d[0] refactor[0] ssh[0] commands[0] into[0] their[0] own[0] package[0] this[0] separates[0] the[0] command[0] implementations[0] from[0] the[0] supporting[1] code[0] used[0] by[0] the[0] rest[0] of[0] the[0] daemon[0] thereby[0] hiding[0] most[0] of[0] the[0] daemon's[0] implementation[0] details[0] from[0] the[0] commands[0] [[Sentence=-1,2=word max, 1-5]] signed[0] off[0] by[0] shawn[0] o[0] [[Sentence=-1,1=word max, 1-5]] pearce[0] sop@google[0] [[Sentence=-1,1=word max, 1-5]] com[0] [[Sentence=-1,1=word max, 1-5]][[[2,-1 max of sentences]]]
8137 commit c5c21b6702427834946390dbed6977bd8d33ed3f refactor the project admin screen into tabs before we start adding more data to display on the project admin screen i'm splitting its ui up into tabs, so that we can hang the new information off of new tabs. this reduces the total amount of vertical screen space needed for display, especially by hiding information that isn't very commonly accessed. signed-off-by: shawn o. pearce  sop@google.com  	8137 commit c5c21b6702427834946390dbed6977bd8d33ed3f refactor the project admin screen into tabs before we start adding more data to display on the project admin screen i'm splitting its ui up into tabs, so that we can hang the new information off of new tabs.<br> this reduces the total amount of vertical screen space needed for display, especially by hiding information that isn't very commonly accessed.<br> signed-off-by: shawn o.<br> pearce  sop@google.<br>com 	1	-2	 8137[0] commit[0] c5c21b6702427834946390dbed6977bd8d33ed3f[0] refactor[0] the[0] project[0] admin[0] screen[0] into[0] tabs[0] before[0] we[0] start[0] adding[0] more[0] data[0] to[0] display[0] on[0] the[0] project[0] admin[0] screen[0] i'm[0] splitting[0] its[0] ui[0] up[0] into[0] tabs[0] so[0] that[0] we[0] can[0] hang[-1] the[0] new[0] information[0] off[0] of[0] new[0] tabs[0] [[Sentence=-2,1=word max, 1-5]] this[0] reduces[0] the[0] total[0] amount[0] of[0] vertical[0] screen[0] space[0] needed[0] for[0] display[0] especially[0] by[0] hiding[0] information[0] that[0] isn't[0] very[0] commonly[0] accessed[0] [[Sentence=-1,1=word max, 1-5]] signed[0] off[0] by[0] shawn[0] o[0] [[Sentence=-1,1=word max, 1-5]] pearce[0] sop@google[0] [[Sentence=-1,1=word max, 1-5]] com[0] [[Sentence=-1,1=word max, 1-5]][[[1,-2 max of sentences]]]
