Extract Method	Translation	Positive	Negative	EmotionRationale
5608 commit bee0aeafa1ca9552e4caf82ae0cbf7adaf71c4cd refactor how permissions are matched by projectcontrol, refcontrol accesssections are now matched onto references using pre-compiled sectionmatcher objects. these matchers are built in the projectstate on demand, and cached until the projectstate itself is discarded from memory. this saves the pattern.compile() costs, as well as some basic conditionals to determine which type of reference pattern the section uses, providing a small speed up to access rule evaluation. projectcontrol and refcontrol now stores all permissions that belong to the project or reference, rather than only the ones relevant for their currentuser. this allows the control objects to provide cached data for other users, such as when changecontrol needs to build a different copy of itself for each reviewer listed on the change. projectcontrol caches refcontrols it builds, making it easier for callers like receivecommits or visiblereffilter to deal with a lot of lookups for the same common reference name within a single project access request. this comes at a cost of memory, but should be an improvement in response time. project ownership checks are now handled by projectstate, relying on the cached localowners data instead of looking at the owner permission on "refs/*". the cached localowners is already built up from the "refs/*" data during projectstate's constructor, so doing it dynamically via refcontrol inside of projectcontrol was really quite wasteful. change-id: iaf12bab55d41217363cc05ba024f452d03bc21df 	5608 commit bee0aeafa1ca9552e4caf82ae0cbf7adaf71c4cd refactor how permissions are matched by projectcontrol, refcontrol accessections are now matched onto references using pre-compiled sectionmatcher objects.<br> these matchers are built in the projectstate on demand, and cached until the projectstate itself is discarded from memory.<br> this saves the pattern.<br>compile( costs, as well as some basic conditionals to determine which type of reference pattern the section uses, providing a small speed up to access rule evaluation.<br> projectcontrol and refcontrol now stores all permissions that belong to the project or reference, rather than only the ones relevant for their currentuser.<br> this allows the control objects to provide cached data for other users, such as when changecontrol needs to build a different copy of itself for each reviewer listed on the change.<br> projectcontrol caches refcontrols it builds, making it easier for callers like receivecommits or visiblereffilter to deal with a lot of lookups for the same common reference name within a single project access request.<br> this comes at a cost of memory, but should be an improvement in response time.<br> project ownership checks are now handled by projectstate, relying on the cached localowners data instead of looking at the owner permission on "refs/*<br> the cached localowners is already built up from the "refs/* data during projectstate's constructor, so doing it dynamically via refcontrol inside of projectcontrol was really quite wasteful.<br> change-id: iaf12bab55d41217363cc05ba024f452d03bc21df	2	-2	 5608[0] commit[0] bee0aeafa1ca9552e4caf82ae0cbf7adaf71c4cd[0] refactor[0] how[0] permissions[0] are[0] matched[0] by[0] projectcontrol[0] refcontrol[0] accesssections/accessections[0] are[0] now[0] matched[0] onto[0] references[0] using[0] pre[0] compiled[0] sectionmatcher[0] objects[0] [[Sentence=-1,1=word max, 1-5]] these[0] matchers[0] are[0] built[0] in[0] the[0] projectstate[0] on[0] demand[0] and[0] cached[0] until[0] the[0] projectstate[0] itself[0] is[0] discarded[0] from[0] memory[0] [[Sentence=-1,1=word max, 1-5]] this[0] saves[1] the[0] pattern[0] [[Sentence=-1,2=word max, 1-5]] compile[0] costs[0] as[0] well[0] as[0] some[0] basic[0] conditionals[0] to[0] determine[0] which[0] type[0] of[0] reference[0] pattern[0] the[0] section[0] uses[0] providing[0] a[0] small[0] speed[0] up[0] to[0] access[0] rule[0] evaluation[0] [[Sentence=-1,1=word max, 1-5]] projectcontrol[0] and[0] refcontrol[0] now[0] stores[0] all[0] permissions[0] that[0] belong[0] to[0] the[0] project[0] or[0] reference[0] rather[0] than[0] only[0] the[0] ones[0] relevant[0] for[0] their[0] currentuser[0] [[Sentence=-1,1=word max, 1-5]] this[0] allows[0] the[0] control[0] objects[0] to[0] provide[0] cached[0] data[0] for[0] other[0] users[0] such[0] as[0] when[0] changecontrol[0] needs[0] to[0] build[0] a[0] different[0] copy[0] of[0] itself[0] for[0] each[0] reviewer[0] listed[0] on[0] the[0] change[0] [[Sentence=-1,1=word max, 1-5]] projectcontrol[0] caches[0] refcontrols[0] it[0] builds[0] making[0] it[0] easier[0] for[0] callers[0] like[0] receivecommits[0] or[0] visiblereffilter[0] to[0] deal[0] with[0] a[0] lot[0] of[0] lookups[0] for[0] the[0] same[0] common[0] reference[0] name[0] within[0] a[0] single[0] project[0] access[0] request[0] [[Sentence=-1,1=word max, 1-5]] this[0] comes[0] at[0] a[0] cost[0] of[0] memory[0] but[0] should[0] be[0] an[0] improvement[1] in[0] response[0] time[0] [[Sentence=-1,2=word max, 1-5]] project[0] ownership[0] checks[0] are[0] now[0] handled[0] by[0] projectstate[0] relying[0] on[0] the[0] cached[0] localowners[0] data[0] instead[0] of[0] looking[0] at[0] the[0] owner[0] permission[0] on[0] refs/[0] [[Sentence=-1,1=word max, 1-5]] the[0] cached[0] localowners[0] is[0] already[0] built[0] up[0] from[0] the[0] refs/[0] data[0] during[0] projectstate's[0] constructor[0] so[0] doing[0] it[0] dynamically[0] via[0] refcontrol[0] inside[0] of[0] projectcontrol[0] was[0] really[0] quite[0] wasteful[-1] [[Sentence=-2,1=word max, 1-5]] change[0] id[0] iaf12bab55d41217363cc05ba024f452d03bc21df[0] [[Sentence=-1,1=word max, 1-5]][[[2,-2 max of sentences]]]
5631 commit 8e6bede46de3859c2369a2c87e7a4234b042132f merge: f013fb1 7887a15 merge "minor refactor of updatedchange steps in changeutil" 	5631 commit 8e6bede46de3859c2369a2c87e7a4234b042132f merge: f013fb1 7887a15 merge "minor refactor of updatedchange steps in changeutil"	1	-1	 5631[0] commit[0] 8e6bede46de3859c2369a2c87e7a4234b042132f[0] merge[0] f013fb1[0] 7887a15[0] merge[0] minor[0] refactor[0] of[0] updatedchange[0] steps[0] in[0] changeutil[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]
5633 commit 7887a15cd253198a764bb18ba11b33424f75b667 minor refactor of updatedchange steps in changeutil use a common function to set the changemessage and update the approvals cache after updating a change. change-id: i019ce22f819e6d46acc5be4d2ed78b7cccb54ae0 	5633 commit 7887a15cd253198a764bb18ba11b33424f75b667 minor refactor of updatedchange steps in changeutil use a common function to set the changemessage and update the approvals cache after updating a change.<br> change-id: i019ce22f819e6d46acc5be4d2ed78b7ccb54ae0	1	-1	 5633[0] commit[0] 7887a15cd253198a764bb18ba11b33424f75b667[0] minor[0] refactor[0] of[0] updatedchange[0] steps[0] in[0] changeutil[0] use[0] a[0] common[0] function[0] to[0] set[0] the[0] changemessage[0] and[0] update[0] the[0] approvals[0] cache[0] after[0] updating[0] a[0] change[0] [[Sentence=-1,1=word max, 1-5]] change[0] id[0] i019ce22f819e6d46acc5be4d2ed78b7cccb54ae0/i019ce22f819e6d46acc5be4d2ed78b7ccb54ae0[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]
5648 commit c9d673a6461349e6c728f41165209b8fd024a9e0 merge: 333b21c 7234862 merge "refactor error messages in changecontrol cansubmit()" 	5648 commit c9d673a6461349e6c728f41165209b8fd024a9e0 merge: 33b21c 7234862 merge "refactor error messages in changecontrol cansubmit(	1	-1	 5648[0] commit[0] c9d673a6461349e6c728f41165209b8fd024a9e0[0] merge[0] 333b21c/33b21c[0] 7234862[0] merge[0] refactor[0] error[0] messages[0] in[0] changecontrol[0] cansubmit[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]
5650 commit 72348627804bdadae9b8e6b5bcb0296c11134f1e refactor error messages in changecontrol cansubmit() this method has many escape clauses for errors which all do a lot of work constructing return statuses and error messages. add some helper methods to perform some of this common error handling since much of it is similar or the same. change-id: id9ef81c6c5840f7cf0dcf06c874ea868c85b91ab 	5650 commit 72348627804bdadae9b8e6b5bcb0296c1134f1e refactor error messages in changecontrol cansubmit( this method has many escape clauses for errors which all do a lot of work constructing return statuses and error messages.<br> add some helper methods to perform some of this common error handling since much of it is similar or the same.<br> change-id: id9ef81c6c5840f7cf0dcf06c874ea868c85b91ab	1	-1	 5650[0] commit[0] 72348627804bdadae9b8e6b5bcb0296c11134f1e/72348627804bdadae9b8e6b5bcb0296c1134f1e[0] refactor[0] error[0] messages[0] in[0] changecontrol[0] cansubmit[0] this[0] method[0] has[0] many[0] escape[0] clauses[0] for[0] errors[0] which[0] all[0] do[0] a[0] lot[0] of[0] work[0] constructing[0] return[0] statuses[0] and[0] error[0] messages[0] [[Sentence=-1,1=word max, 1-5]] add[0] some[0] helper[0] methods[0] to[0] perform[0] some[0] of[0] this[0] common[0] error[0] handling[0] since[0] much[0] of[0] it[0] is[0] similar[0] or[0] the[0] same[0] [[Sentence=-1,1=word max, 1-5]] change[0] id[0] id9ef81c6c5840f7cf0dcf06c874ea868c85b91ab[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]
5714 commit 8979aa21fc2260822c23c366c20a077a99e90da4 ls-projects: refactor --tree support to shorten code i found the old way this was organized harder to read. since i am about to add a bunch of new logic to filter around permissions only projects, lets move the showtree related stuff earlier so its out of the way before we get to the filtering and branch output. change-id: i2f4fc6a0fb1d9919048649c89bcc7e60a3bc64bc 	5714 commit 8979a21fc2260822c23c366c20a077a99e90da4 ls-projects: refactor -tree support to shorten code i found the old way this was organized harder to read.<br> since i am about to add a bunch of new logic to filter around permissions only projects, lets move the showtree related stuff earlier so its out of the way before we get to the filtering and branch output.<br> change-id: i2f4fc6a0fb1d9919048649c89bcc7e60a3bc64bc	1	-1	 5714[0] commit[0] 8979aa21fc2260822c23c366c20a077a99e90da4/8979a21fc2260822c23c366c20a077a99e90da4[0] ls[0] projects[0] refactor[0] tree[0] support[0] to[0] shorten[0] code[0] i[0] found[0] the[0] old[0] way[0] this[0] was[0] organized[0] harder[0] to[0] read[0] [[Sentence=-1,1=word max, 1-5]] since[0] i[0] am[0] about[0] to[0] add[0] a[0] bunch[0] of[0] new[0] logic[0] to[0] filter[0] around[0] permissions[0] only[0] projects[0] lets[0] move[0] the[0] showtree[0] related[0] stuff[0] earlier[0] so[0] its[0] out[0] of[0] the[0] way[0] before[0] we[0] get[0] to[0] the[0] filtering[0] and[0] branch[0] output[0] [[Sentence=-1,1=word max, 1-5]] change[0] id[0] i2f4fc6a0fb1d9919048649c89bcc7e60a3bc64bc[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]
6132 commit f9b89eedc10c620ecfd3e5ac705b08547ab4eb89 merge: 46d492f fff6b5d merge changes ie8a3ae1f,i7f97aa1e * changes: refactor class mywatchestable out of mywatchedprojectsscreen refactor widget creation in watch ui into a separate function 	6132 commit f9b89eedc10c620ecfd3e5ac705b08547ab4eb89 merge: 46d492f ff6b5d merge changes ie8a3ae1f,i7f97a1e * changes: refactor class mywatchestable out of mywatchedprojectsscreen refactor widget creation in watch ui into a separate function	1	-1	 6132[0] commit[0] f9b89eedc10c620ecfd3e5ac705b08547ab4eb89[0] merge[0] 46d492f[0] fff6b5d/ff6b5d[0] merge[0] changes[0] ie8a3ae1f[0] i7f97aa1e/i7f97a1e[0] changes[0] refactor[0] class[0] mywatchestable[0] out[0] of[0] mywatchedprojectsscreen[0] refactor[0] widget[0] creation[0] in[0] watch[0] ui[0] into[0] a[0] separate[0] function[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]
6136 commit 8100029b4450a4ba301948eb75a11832e9f463e6 refactor settingspanel to use a listenable object create a listenableaccountdiffpreference and use it from the patchscriptsettingspanel so that the patschscreen can listen directly to the data model for changes instead of the patchscriptsettingspanel. change-id: i52fb415fcbc1ed15a453840ebde0de8b8d8f6710 	6136 commit 810029b4450a4ba301948eb75a11832e9f463e6 refactor settingspanel to use a listenable object create a listenableaccountdiffpreference and use it from the patchscriptsettingspanel so that the patschscreen can listen directly to the data model for changes instead of the patchscriptsettingspanel.<br> change-id: i52fb415fcbc1ed15a453840ebde0de8b8d8f6710	1	-1	 6136[0] commit[0] 8100029b4450a4ba301948eb75a11832e9f463e6/810029b4450a4ba301948eb75a11832e9f463e6[0] refactor[0] settingspanel[0] to[0] use[0] a[0] listenable[0] object[0] create[0] a[0] listenableaccountdiffpreference[0] and[0] use[0] it[0] from[0] the[0] patchscriptsettingspanel[0] so[0] that[0] the[0] patschscreen[0] can[0] listen[0] directly[0] to[0] the[0] data[0] model[0] for[0] changes[0] instead[0] of[0] the[0] patchscriptsettingspanel[0] [[Sentence=-1,1=word max, 1-5]] change[0] id[0] i52fb415fcbc1ed15a453840ebde0de8b8d8f6710[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]
6150 commit 91259f6b66cb031a8cb89b59f493f019bcabf537 split several functions in mywatchedprojectsscreen refactor two functions out of deletechecked(): remove(set accountprojectwatch.key  ids) and set accountprojectwatch.key  getcheckedids() this should help clarify how deletechecked() works and make maintenance a bit easier since it is now possible to override each of the methods separately. also factor out the populatewatches() function. change-id: ia1bff8e628be5ed8e911b23b0b2e7bc1133d12f6 	6150 commit 91259f6b66cb031a8cb89b59f493f019bcabf537 split several functions in mywatchedprojectsscreen refactor two functions out of deletecheckeddeletechecked remove(set accountprojectwatch.<br>key  ids) and set accountprojectwatch.<br>key  getcheckedids( this should help clarify how deletechecked( works and make maintenance a bit easier since it is now possible to override each of the methods separately.<br> also factor out the populatewatches( function.<br> change-id: ia1bff8e628be5ed8e911b23b0b2e7bc1133d12f6	1	-2	 6150[0] commit[0] 91259f6b66cb031a8cb89b59f493f019bcabf537[0] split[0] several[0] functions[0] in[0] mywatchedprojectsscreen[0] refactor[0] two[0] functions[0] out[0] of[0] deletechecked[0][-1 Emoticon] remove[0] set[0] accountprojectwatch[0] [[Sentence=-2,1=word max, 1-5]] key[0] ids[0] and[0] set[0] accountprojectwatch[0] [[Sentence=-1,1=word max, 1-5]] key[0] getcheckedids[0] this[0] should[0] help[0] clarify[0] how[0] deletechecked[0] works[0] and[0] make[0] maintenance[0] a[0] bit[0] easier[0] since[0] it[0] is[0] now[0] possible[0] to[0] override[0] each[0] of[0] the[0] methods[0] separately[0] [[Sentence=-1,1=word max, 1-5]] also[0] factor[0] out[0] the[0] populatewatches[0] function[0] [[Sentence=-1,1=word max, 1-5]] change[0] id[0] ia1bff8e628be5ed8e911b23b0b2e7bc1133d12f6[0] [[Sentence=-1,1=word max, 1-5]][[[1,-2 max of sentences]]]
6152 commit 5702f7958eca6bd1f702d6ef6905fdd9caa6ef34 refactor widget creation in watch ui into a separate function refactor out the widget creation in mywatchedprojectsscreen into a separate function. this makes a clean separation between business logic and layout logic. also renamed the table widget to reduce naming conflicts between widgets and data structures. change-id: i7f97aa1e0db550653e270a6ec1d78b9399b48b1e 	6152 commit 5702f7958eca6bd1f702d6ef6905fdd9ca6ef34 refactor widget creation in watch ui into a separate function refactor out the widget creation in mywatchedprojectsscreen into a separate function.<br> this makes a clean separation between business logic and layout logic.<br> also renamed the table widget to reduce naming conflicts between widgets and data structures.<br> change-id: i7f97a1e0db550653e270a6ec1d78b9399b48b1e	1	-1	 6152[0] commit[0] 5702f7958eca6bd1f702d6ef6905fdd9caa6ef34/5702f7958eca6bd1f702d6ef6905fdd9ca6ef34[0] refactor[0] widget[0] creation[0] in[0] watch[0] ui[0] into[0] a[0] separate[0] function[0] refactor[0] out[0] the[0] widget[0] creation[0] in[0] mywatchedprojectsscreen[0] into[0] a[0] separate[0] function[0] [[Sentence=-1,1=word max, 1-5]] this[0] makes[0] a[0] clean[0] separation[0] between[0] business[0] logic[0] and[0] layout[0] logic[0] [[Sentence=-1,1=word max, 1-5]] also[0] renamed[0] the[0] table[0] widget[0] to[0] reduce[0] naming[0] conflicts[0] between[0] widgets[0] and[0] data[0] structures[0] [[Sentence=-1,1=word max, 1-5]] change[0] id[0] i7f97aa1e0db550653e270a6ec1d78b9399b48b1e/i7f97a1e0db550653e270a6ec1d78b9399b48b1e[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]
6297 commit 27f432a38d60731f9aa571f188abaa968474e62e merge: e6784e9 dc8df35 merge "refactor complex logic out of formatters into getters." 	6297 commit 27f432a38d60731f9a571f188aba968474e62e merge: e6784e9 dc8df35 merge "refactor complex logic out of formatters into getters.	2	-1	 6297[0] commit[0] 27f432a38d60731f9aa571f188abaa968474e62e/27f432a38d60731f9a571f188aba968474e62e[0][+0.6 MultipleLetters] merge[0] e6784e9[0] dc8df35[0] merge[0] refactor[0] complex[0] logic[0] out[0] of[0] formatters[0] into[0] getters[0] [[Sentence=-1,2=word max, 1-5]][[[2,-1 max of sentences]]]
6298 commit dc8df3553dbdc23e1e7625bd99b596b4a9acc94b refactor complex logic out of formatters into getters. create 2 new getters via refactoring: getsshhost() and getemailregistrationtoken() and use them in formatters. change-id: i7f9bc24521b38222c80ed3f57fcbf8de032a6203 	6298 commit dc8df3553dbdc23e1e7625bd99b596b4a9acc94b refactor complex logic out of formatters into getters.<br> create 2 new getters via refactoring: getsshost( and getemailregistrationtoken( and use them in formatters.<br> change-id: i7f9bc24521b3822c80ed3f57fcbf8de032a6203	1	-1	 6298[0] commit[0] dc8df3553dbdc23e1e7625bd99b596b4a9acc94b[0] refactor[0] complex[0] logic[0] out[0] of[0] formatters[0] into[0] getters[0] [[Sentence=-1,1=word max, 1-5]] create[0] 2[0] new[0] getters[0] via[0] refactoring[0] getsshhost/getsshost[0] and[0] getemailregistrationtoken[0] and[0] use[0] them[0] in[0] formatters[0] [[Sentence=-1,1=word max, 1-5]] change[0] id[0] i7f9bc24521b38222c80ed3f57fcbf8de032a6203/i7f9bc24521b3822c80ed3f57fcbf8de032a6203[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]
6600 commit 293a3e2f254de802902acd4fb880070099f65882 refactor and add to streaming events schema combine changes, accounts, and patchsets into their own trees in the serialized json. also add more fields including change numbers, owners for the change, canonical url to the change, and description of the approval type. change-id: i23b75896bc34fa8695105eff68142e974f1067c8 	6600 commit 293a3e2f254de802902acd4fb880070099f65882 refactor and add to streaming events schema combine changes, accounts, and patchsets into their own trees in the serialized json.<br> also add more fields including change numbers, owners for the change, canonical url to the change, and description of the approval type.<br> change-id: i23b75896bc34fa8695105eff68142e974f1067c8	1	-1	 6600[0] commit[0] 293a3e2f254de802902acd4fb880070099f65882[0] refactor[0] and[0] add[0] to[0] streaming[0] events[0] schema[0] combine[0] changes[0] accounts[0] and[0] patchsets[0] into[0] their[0] own[0] trees[0] in[0] the[0] serialized[0] json[0] [[Sentence=-1,1=word max, 1-5]] also[0] add[0] more[0] fields[0] including[0] change[0] numbers[0] owners[0] for[0] the[0] change[0] canonical[0] url[0] to[0] the[0] change[0] and[0] description[0] of[0] the[0] approval[0] type[0] [[Sentence=-1,1=word max, 1-5]] change[0] id[0] i23b75896bc34fa8695105eff68142e974f1067c8[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]
6727 commit 4039675ad5f802b8327eb7f9acb452acce62103c refactor the ssh session state we want to split the session state apart from the actual connection so we can implement a "set uid" feature later, where the user running a command may not match the original authentication. change-id: i0c9d31b4f5f04849e1c4a171243f0f376056c2c8 signed-off-by: shawn o. pearce  sop@google.com  	6727 commit 4039675ad5f802b8327eb7f9acb452acce62103c refactor the ssh session state we want to split the session state apart from the actual connection so we can implement a "set uid" feature later, where the user running a command may not match the original authentication.<br> change-id: i0c9d31b4f5f04849e1c4a171243f0f376056c2c8 signed-off-by: shawn o.<br> pearce  sop@google.<br>com 	1	-1	 6727[0] commit[0] 4039675ad5f802b8327eb7f9acb452acce62103c[0] refactor[0] the[0] ssh[0] session[0] state[0] we[0] want[0] to[0] split[0] the[0] session[0] state[0] apart[0] from[0] the[0] actual[0] connection[0] so[0] we[0] can[0] implement[0] a[0] set[0] uid[0] feature[0] later[0] where[0] the[0] user[0] running[0] a[0] command[0] may[0] not[0] match[0] the[0] original[0] authentication[0] [[Sentence=-1,1=word max, 1-5]] change[0] id[0] i0c9d31b4f5f04849e1c4a171243f0f376056c2c8[0] signed[0] off[0] by[0] shawn[0] o[0] [[Sentence=-1,1=word max, 1-5]] pearce[0] sop@google[0] [[Sentence=-1,1=word max, 1-5]] com[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]
6926 commit f0b848506f032a878af498bcb42ed71ff7dfbfad launcher: refactor how we return the status code to the shell instead of doing a direct system.exit() use return to return the exit code to the caller, which is the true main method for the application. this simplifies the calling strategy considerably. change-id: i3b056579726a56bd9a1ab7186265dc5c5ebeeacc signed-off-by: shawn o. pearce  sop@google.com  	6926 commit f0b848506f032a878af498bcb42ed71ff7dfbfad launcher: refactor how we return the status code to the shell instead of doing a direct system.<br>exit( use return to return the exit code to the caller, which is the true main method for the application.<br> this simplifies the calling strategy considerably.<br> change-id: i3b056579726a56bd9a1ab7186265dc5c5ebeeac signed-off-by: shawn o.<br> pearce  sop@google.<br>com 	2	-2	 6926[0] commit[0] f0b848506f032a878af498bcb42ed71ff7dfbfad[0] launcher[0] refactor[0] how[0] we[0] return[0] the[0] status[0] code[0] to[0] the[0] shell[0] instead[0] of[0] doing[0] a[0] direct[0] system[0] [[Sentence=-1,1=word max, 1-5]] exit[-1] use[0] return[0] to[0] return[0] the[0] exit[-1] code[0] to[0] the[0] caller[0] which[0] is[0] the[0] true[1] main[0] method[0] for[0] the[0] application[0] [[Sentence=-2,2=word max, 1-5]] this[0] simplifies[0] the[0] calling[0] strategy[0] considerably[0] [[Sentence=-1,1=word max, 1-5]] change[0] id[0] i3b056579726a56bd9a1ab7186265dc5c5ebeeacc/i3b056579726a56bd9a1ab7186265dc5c5ebeeac[0] signed[0] off[0] by[0] shawn[0] o[0] [[Sentence=-1,1=word max, 1-5]] pearce[0] sop@google[0] [[Sentence=-1,1=word max, 1-5]] com[0] [[Sentence=-1,1=word max, 1-5]][[[2,-2 max of sentences]]]
7092 commit f127957799cc081468b409a405075f6960df4fab daemon: remove unnecessary requirement of httpservletrequest brad pointed out that  java -jar gerrit.war daemon  failed because httpservletrequest was not in the classpath. this was an unfortunate dependency caused by gerritglobalmodule setting up the canonicalweburl with a bytecode reference to an optional provider httpservletrequest . although the provider could be supplied as null, the bytecode did not load and verify because the httpservletrequest was not available in the classpath. by refactoring the global module to require the caller to supply the binding for the canonicalweburl, we can avoid needing to reference the httpservletrequest from code intended to run in the daemon mode. in the future we should refactor the build process so that pure daemon code does not have visiblity at compile time to the servlet api, thus making this sort of error visible at compile time, rather than finding it late at runtime. unfortunately this requires creating several poms in the maven build. bug: gerrit-281 change-id: ibea06bfca8f6b2186ee2f6eff297d25318d6c418 signed-off-by: shawn o. pearce  sop@google.com  cc: brad larson  bklarson@gmail.com  	7092 commit f127957799cc081468b409a405075f6960df4fab daemon: remove unnecessary requirement of httpservletrequest brad pointed out that  java -jar gerrit.<br>war daemon  failed because httpservletrequest was not in the classpath.<br> this was an unfortunate dependency caused by gerritglobalmodule setting up the canonicalweburl with a bytecode reference to an optional provider httpservletrequest .<br> although the provider could be supplied as null, the bytecode did not load and verify because the httpservletrequest was not available in the classpath.<br> by refactoring the global module to require the caller to supply the binding for the canonicalweburl, we can avoid needing to reference the httpservletrequest from code intended to run in the daemon mode.<br> in the future we should refactor the build process so that pure daemon code does not have visiblity at compile time to the servlet api, thus making this sort of error visible at compile time, rather than finding it late at runtime.<br> unfortunately this requires creating several poms in the maven build.<br> bug: gerrit-281 change-id: ibea06bfca8f6b2186ee2f6eff297d25318d6c418 signed-off-by: shawn o.<br> pearce  sop@google.<br>com  c: brad larson  bklarson@gmail.<br>com 	1	-3	 7092[0] commit[0] f127957799cc081468b409a405075f6960df4fab[0] daemon[0] remove[0] unnecessary[-1] requirement[0] of[0] httpservletrequest[0] brad[0] pointed[0] out[0] that[0] java[0] jar[0] gerrit[0] [[Sentence=-2,1=word max, 1-5]] war[-2] daemon[0] failed[0] because[0] httpservletrequest[0] was[0] not[0] in[0] the[0] classpath[0] [[Sentence=-3,1=word max, 1-5]] this[0] was[0] an[0] unfortunate[-1] dependency[0] caused[0] by[0] gerritglobalmodule[0] setting[0] up[0] the[0] canonicalweburl[0] with[0] a[0] bytecode[0] reference[0] to[0] an[0] optional[0] provider[0] httpservletrequest[0] [[Sentence=-2,1=word max, 1-5]] although[0] the[0] provider[0] could[0] be[0] supplied[0] as[0] null[0] the[0] bytecode[0] did[0] not[0] load[0] and[0] verify[0] because[0] the[0] httpservletrequest[0] was[0] not[0] available[0] in[0] the[0] classpath[0] [[Sentence=-1,1=word max, 1-5]] by[0] refactoring[0] the[0] global[0] module[0] to[0] require[0] the[0] caller[0] to[0] supply[0] the[0] binding[0] for[0] the[0] canonicalweburl[0] we[0] can[0] avoid[-1] needing[0] to[0] reference[0] the[0] httpservletrequest[0] from[0] code[0] intended[0] to[0] run[0] in[0] the[0] daemon[0] mode[0] [[Sentence=-2,1=word max, 1-5]] in[0] the[0] future[0] we[0] should[0] refactor[0] the[0] build[0] process[0] so[0] that[0] pure[0] daemon[0] code[0] does[0] not[0] have[0] visiblity[0] at[0] compile[0] time[0] to[0] the[0] servlet[0] api[0] thus[0] making[0] this[0] sort[0] of[0] error[0] visible[0] at[0] compile[0] time[0] rather[0] than[0] finding[0] it[0] late[0] at[0] runtime[0] [[Sentence=-1,1=word max, 1-5]] unfortunately[-1] this[0] requires[0] creating[0] several[0] poms[0] in[0] the[0] maven[0] build[0] [[Sentence=-2,1=word max, 1-5]] bug[0] gerrit[0] -281[0] change[0] id[0] ibea06bfca8f6b2186ee2f6eff297d25318d6c418[0] signed[0] off[0] by[0] shawn[0] o[0] [[Sentence=-1,1=word max, 1-5]] pearce[0] sop@google[0] [[Sentence=-1,1=word max, 1-5]] com[0] cc/c[0] brad[0] larson[0] bklarson@gmail[0] [[Sentence=-1,1=word max, 1-5]] com[0] [[Sentence=-1,1=word max, 1-5]][[[1,-3 max of sentences]]]
