Extract Method	Translation	Positive	Negative	EmotionRationale
6920 commit 70059a0fc95f5fa707d0ac76c319bf562ac9511f refactored joint estimation model to allow subclasses to overload pofd calculation over all frequencies. pooled model now takes only 20% of time that it used to. added integration test for pooled model and updated other joint estimation tests to be more comprehensive now that they are faster. 	6920 commit 70059a0fc95f5fa707d0ac76c319bf562ac9511f refactored joint estimation model to allow subclasses to overload pofd calculation over all frequencies.<br> pooled model now takes only 20% of time that it used to.<br> added integration test for pooled model and updated other joint estimation tests to be more comprehensive now that they are faster.	1	-1	 6920[0] commit[0] 70059a0fc95f5fa707d0ac76c319bf562ac9511f[0] refactored[0] joint[0] estimation[0] model[0] to[0] allow[0] subclasses[0] to[0] overload[0] pofd[0] calculation[0] over[0] all[0] frequencies[0] [[Sentence=-1,1=word max, 1-5]] pooled[0] model[0] now[0] takes[0] only[0] 20%[0] of[0] time[0] that[0] it[0] used[0] to[0] [[Sentence=-1,1=word max, 1-5]] added[0] integration[0] test[0] for[0] pooled[0] model[0] and[0] updated[0] other[0] joint[0] estimation[0] tests[0] to[0] be[0] more[0] comprehensive[0] now[0] that[0] they[0] are[0] faster[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]
6935 commit 98f921fe24f87e4987bf67195cc5917d44437417 the refactored countcovariates now hashes the read object into a hashmap which holds all the properties the covariates pull out of the read over and over again such as read group string, bases string and its complement string, quality scores, etc. this results in a big speed up. countcovariatesrefactored is now just slightly slower than countcovariates (perhaps 1.07x according to my latest time trial). thanks to alec for suggesting identityhashmap. cyclecovariate now warns the user that is is defaulting to the solexa definition of cycle when the platform string pulled out of the read is unrecognized instead of halting with an exception. 	6935 commit 98f921fe24f87e4987bf67195cc5917d4437417 the refactored countcovariates now hashes the read object into a hashmap which holds all the properties the covariates pull out of the read over and over again such as read group string, bases string and its complement string, quality scores, etc.<br> this results in a big speed up.<br> countcovariatesrefactored is now just slightly slower than countcovariates (perhaps 1.07x according to my latest time trial)<br> thanks to alec for suggesting identityhashmap.<br> cyclecovariate now warns the user that is is defaulting to the solexa definition of cycle when the platform string pulled out of the read is unrecognized instead of halting with an exception.	2	-1	 6935[0] commit[0] 98f921fe24f87e4987bf67195cc5917d44437417/98f921fe24f87e4987bf67195cc5917d4437417[0] the[0] refactored[0] countcovariates[0] now[0] hashes[0] the[0] read[0] object[0] into[0] a[0] hashmap[0] which[0] holds[0] all[0] the[0] properties[0] the[0] covariates[0] pull[0] out[0] of[0] the[0] read[0] over[0] and[0] over[0] again[0] such[0] as[0] read[0] group[0] string[0] bases[0] string[0] and[0] its[0] complement[0] string[0] quality[0] scores[0] etc[0] [[Sentence=-1,1=word max, 1-5]] this[0] results[0] in[0] a[0] big[0] speed[0] up[0] [[Sentence=-1,1=word max, 1-5]] countcovariatesrefactored[0] is[0] now[0] just[0] slightly[0] slower[0] than[0] countcovariates[0] perhaps[0] 1[0] .07x[0] according[0] to[0] my[0] latest[0] time[0] trial[0] [[Sentence=-1,1=word max, 1-5]] thanks[1] to[0] alec[0] for[0] suggesting[0] identityhashmap[0] [[Sentence=-1,2=word max, 1-5]] cyclecovariate[0] now[0] warns[0] the[0] user[0] that[0] is[0] is[0] defaulting[0] to[0] the[0] solexa[0] definition[0] of[0] cycle[0] when[0] the[0] platform[0] string[0] pulled[0] out[0] of[0] the[0] read[0] is[0] unrecognized[0] instead[0] of[0] halting[0] with[0] an[0] exception[0] [[Sentence=-1,1=word max, 1-5]][[[2,-1 max of sentences]]]
6984 commit a048f5cdf118e260096def612f8fe3fa4ef35a18 -refactored jointestimation code so that pooled calling will work -use phred-scale for fisher strand test -use only 2n allele frequency estimation points 	6984 commit a048f5cdf118e260096def612f8fe3fa4ef35a18 -refactored jointestimation code so that pooled calling will work -use phred-scale for fisher strand test -use only 2n allele frequency estimation points	1	-1	 6984[0] commit[0] a048f5cdf118e260096def612f8fe3fa4ef35a18[0] refactored[0] jointestimation[0] code[0] so[0] that[0] pooled[0] calling[0] will[0] work[0] use[0] phred[0] scale[0] for[0] fisher[0] strand[0] test[0] use[0] only[0] 2n[0] allele[0] frequency[0] estimation[0] points[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]
7065 commit d549347f252c64eed3da575c339b56de50427afc refactored genotypelikelihoods to use an underlying 4-base model. it needs to be modified a bit and then hooked up to a pooled model, but that is now possible. at this point, there is no difference to the unified genotyper. 	7065 commit d549347f252c64eed3da575c339b56de50427afc refactored genotypelikelihoods to use an underlying 4-base model.<br> it needs to be modified a bit and then hooked up to a pooled model, but that is now possible.<br> at this point, there is no difference to the unified genotyper.	1	-1	 7065[0] commit[0] d549347f252c64eed3da575c339b56de50427afc[0] refactored[0] genotypelikelihoods[0] to[0] use[0] an[0] underlying[0] 4[0] base[0] model[0] [[Sentence=-1,1=word max, 1-5]] it[0] needs[0] to[0] be[0] modified[0] a[0] bit[0] and[0] then[0] hooked[0] up[0] to[0] a[0] pooled[0] model[0] but[0] that[0] is[0] now[0] possible[0] [[Sentence=-1,1=word max, 1-5]] at[0] this[0] point[0] there[0] is[0] no[0] difference[0] to[0] the[0] unified[0] genotyper[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]
7296 commit d3b1732cca338ce032ce9e5818cfe1d28f509d68 start of refactoring effort. make construction of alignment object simpler. 	7296 commit d3b1732cca338ce032ce9e5818cfe1d28f509d68 start of refactoring effort.<br> make construction of alignment object simpler.	1	-1	 7296[0] commit[0] d3b1732cca338ce032ce9e5818cfe1d28f509d68[0] start[0] of[0] refactoring[0] effort[0] [[Sentence=-1,1=word max, 1-5]] make[0] construction[0] of[0] alignment[0] object[0] simpler[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]
7808 commit a1d33f8791a522ae58e45e7cece5128ecb2a7e8d -added walker to dump strand test results to file -refactored strand filter to handle calls from the walker 	7808 commit a1d33f8791a522ae58e45e7cece5128ecb2a7e8d -added walker to dump strand test results to file -refactored strand filter to handle calls from the walker	1	-1	 7808[0] commit[0] a1d33f8791a522ae58e45e7cece5128ecb2a7e8d[0] added[0] walker[0] to[0] dump[0] strand[0] test[0] results[0] to[0] file[0] refactored[0] strand[0] filter[0] to[0] handle[0] calls[0] from[0] the[0] walker[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]
7888 commit c2e5a68aaf5f86125b3f3c70c64c616365fc8a44 output format changed in --verbose --somatic mode: now also prints the  #reads with indels / coverage  for normal samples, rather than only for the tumor; also, code cleaned up a little 	788 commit c2e5a68af5f86125b3f3c70c64c616365fc8a44 output format changed in -verbose -somatic mode: now also prints the  #reads with indels / coverage  for normal samples, rather than only for the tumor; also, code cleaned up a little	1	-1	 7888/788[0] commit[0] c2e5a68aaf5f86125b3f3c70c64c616365fc8a44/c2e5a68af5f86125b3f3c70c64c616365fc8a44[0] output[0] format[0] changed[0] in[0] verbose[0] somatic[0] mode[0] now[0] also[0] prints[0] the[0] #reads[0] with[0] indels[0] /[0] coverage[0] for[0] normal[0] samples[0] rather[0] than[0] only[0] for[0] the[0] tumor[0] also[0] code[0] cleaned[0] up[0] a[0] little[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]
8029 commit 9eeb5f79d42cec0f2a2af587eab965c70fa62990 various refactoring to achieve hapmap and dbsnp awareness, the ability to set pop-gen and secondary base priors from the command-line, and general code cleanup. 	8029 commit 9eeb5f79d42cec0f2a2af587eab965c70fa62990 various refactoring to achieve hapmap and dbsnp awareness, the ability to set pop-gen and secondary base priors from the command-line, and general code cleanup.	1	-1	 8029[0] commit[0] 9eeb5f79d42cec0f2a2af587eab965c70fa62990[0] various[0] refactoring[0] to[0] achieve[0] hapmap[0] and[0] dbsnp[0] awareness[0] the[0] ability[0] to[0] set[0] pop[0] gen[0] and[0] secondary[0] base[0] priors[0] from[0] the[0] command[0] line[0] and[0] general[0] code[0] cleanup[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]
8030 commit f2946fa3e8d047f28431f8a324b59689aea27729 various refactoring to achieve hapmap and dbsnp awareness, the ability to set pop-gen and secondary base priors from the command-line, and general code cleanup. 	8030 commit f2946fa3e8d047f28431f8a324b59689aea27729 various refactoring to achieve hapmap and dbsnp awareness, the ability to set pop-gen and secondary base priors from the command-line, and general code cleanup.	1	-1	 8030[0] commit[0] f2946fa3e8d047f28431f8a324b59689aea27729[0] various[0] refactoring[0] to[0] achieve[0] hapmap[0] and[0] dbsnp[0] awareness[0] the[0] ability[0] to[0] set[0] pop[0] gen[0] and[0] secondary[0] base[0] priors[0] from[0] the[0] command[0] line[0] and[0] general[0] code[0] cleanup[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]
8119 commit 819862e04e7475d06a01161cad83e3bda25672c8 major restructuring of generalized variant analysis framework. now trivally easy to add additional analyses. easy partitioning of all analyses by features, such as singleton status. now has transition/transversional bias, counting, dbsnp coverage, hwe violation, selecting of variants by presence/absense in dbs. also restructured the rod system to make it easier to add tracks. also, added the interval track -- if you provide an interval list, then the system autoatmically makese this available to you as a bound rod -- you can always find out where you are in the interval at every site. python scripts improved to handle more merging, etc, into population snps. 	8119 commit 819862e04e7475d06a01161cad83e3bda25672c8 major restructuring of generalized variant analysis framework.<br> now trivally easy to add additional analyses.<br> easy partitioning of all analyses by features, such as singleton status.<br> now has transition/transversional bias, counting, dbsnp coverage, hwe violation, selecting of variants by presence/absense in dbs.<br> also restructured the rod system to make it easier to add tracks.<br> also, added the interval track - if you provide an interval list, then the system autoatmically makese this available to you as a bound rod - you can always find out where you are in the interval at every site.<br> python scripts improved to handle more merging, etc, into population snps.	2	-2	 8119[0] commit[0] 819862e04e7475d06a01161cad83e3bda25672c8[0] major[0] restructuring[0] of[0] generalized[0] variant[0] analysis[0] framework[0] [[Sentence=-1,1=word max, 1-5]] now[0] trivally[0] easy[0] to[0] add[0] additional[0] analyses[0] [[Sentence=-1,1=word max, 1-5]] easy[0] partitioning[-1] of[0] all[0] analyses[0] by[0] features[0] such[0] as[0] singleton[0] status[0] [[Sentence=-2,1=word max, 1-5]] now[0] has[0] transition/transversional[0] bias[0] counting[0] dbsnp[0] coverage[0] hwe[0] violation[0] selecting[0] of[0] variants[0] by[0] presence/absense[0] in[0] dbs[0] [[Sentence=-1,1=word max, 1-5]] also[0] restructured[0] the[0] rod[0] system[0] to[0] make[0] it[0] easier[0] to[0] add[0] tracks[0] [[Sentence=-1,1=word max, 1-5]] also[0] added[0] the[0] interval[0] track[0] if[0] you[0] provide[0] an[0] interval[0] list[0] then[0] the[0] system[0] autoatmically[0] makese[0] this[0] available[0] to[0] you[0] as[0] a[0] bound[0] rod[0] you[0] can[0] always[0] find[0] out[0] where[0] you[0] are[0] in[0] the[0] interval[0] at[0] every[0] site[0] [[Sentence=-1,1=word max, 1-5]] python[0] scripts[0] improved[1] to[0] handle[0] more[0] merging[0] etc[0] into[0] population[0] snps[0] [[Sentence=-1,2=word max, 1-5]][[[2,-2 max of sentences]]]
8238 commit a9dfbfb30973e1a831997eee94cf655d8b782c58 internal changes and some refactoring. slightly different final report. now can take tracks that implement either genotype or genotypelist; takes an arg specifying what variants to look for (point - aka snp - or indel); takes an arg specifying whether default ref/ref call of one type (indel/point) should be implicitly assumed if another call (point/indel respectively) was made at the same position [this is probably most useful for indels and only (?) for sam pileups: if we have only point mutation call at a given position, it does mean that we do have coverage, and that there was no evidence whatsoever for an indel, so we have an implicit 'no-indel' call] 	8238 commit a9dfbfb30973e1a831997ee94cf655d8b782c58 internal changes and some refactoring.<br> slightly different final report.<br> now can take tracks that implement either genotype or genotypelist; takes an arg specifying what variants to look for (point - aka snp - or indel) takes an arg specifying whether default ref/ref call of one type (indel/point) should be implicitly assumed if another call (point/indel respectively) was made at the same position [this is probably most useful for indels and only (<br> for sam pileups: if we have only point mutation call at a given position, it does mean that we do have coverage, and that there was no evidence whatsoever for an indel, so we have an implicit 'no-indel' call]	3	-2	 8238[0] commit[0] a9dfbfb30973e1a831997eee94cf655d8b782c58/a9dfbfb30973e1a831997ee94cf655d8b782c58[0] internal[0] changes[0] and[0] some[0] refactoring[0] [[Sentence=-1,1=word max, 1-5]] slightly[0] different[0] final[0] report[0] [[Sentence=-1,1=word max, 1-5]] now[0] can[0] take[0] tracks[0] that[0] implement[0] either[0] genotype[0] or[0] genotypelist[0] takes[0] an[0] arg[0] specifying[0] what[0] variants[0] to[0] look[0] for[0] point[0] aka[0] snp[0] or[0] indel[0] takes[0] an[0] arg[0] specifying[0] whether[0] default[-1] ref/ref[0] call[0] of[0] one[0] type[0] indel/point[0] should[0] be[0] implicitly[0] assumed[0] if[0] another[0] call[0] point/indel[0] respectively[2] was[0] made[0] at[0] the[0] same[0] position[0] [this[0] is[0] probably[0] most[0] useful[1] for[0] indels[0] and[0] only[0] [[Sentence=-2,3=word max, 1-5]] for[0] sam[0] pileups[0] if[0] we[0] have[0] only[0] point[0] mutation[0] call[0] at[0] a[0] given[0] position[0] it[0] does[0] mean[0] that[0] we[0] do[0] have[0] coverage[0] and[0] that[0] there[0] was[0] no[0] evidence[0] whatsoever[0] for[0] an[0] indel[0] so[0] we[0] have[0] an[0] implicit[0] 'no[0] indel'[0] call][0] [[Sentence=-1,1=word max, 1-5]][[[3,-2 max of sentences]]]
8284 commit e293d65edeea09e6f56b4e5c7244c2b7fb99555e refactored to allow the user to specify the range of cycles they wish to call. simply specify a single range (i.e. '0-75') or two ranges ('0-75,76-151'). this allows single and paired-end read processing to coexist happily. also implements annotation of an aligned bam file (which should hopefully fit in under two gigs now, but i'm waiting on a bug fix or a clarification from the picard team. 	8284 commit e293d65edeea09e6f56b4e5c7244c2b7fb9955e refactored to allow the user to specify the range of cycles they wish to call.<br> simply specify a single range (i.<br>e.<br> '0-75') or two ranges ('0-75,76-151')<br> this allows single and paired-end read processing to coexist happily.<br> also implements annotation of an aligned bam file (which should hopefully fit in under two gigs now, but i'm waiting on a bug fix or a clarification from the picard team.	3	-1	 8284[0] commit[0] e293d65edeea09e6f56b4e5c7244c2b7fb99555e/e293d65edeea09e6f56b4e5c7244c2b7fb9955e[0] refactored[0] to[0] allow[0] the[0] user[0] to[0] specify[0] the[0] range[0] of[0] cycles[0] they[0] wish[0] to[0] call[0] [[Sentence=-1,1=word max, 1-5]] simply[0] specify[0] a[0] single[0] range[0] i[0] [[Sentence=-1,1=word max, 1-5]] e[0] [[Sentence=-1,1=word max, 1-5]] '0[0] -75'[0] or[0] two[0] ranges[0] '0[0] -75[0] ,76[0] -151'[0] [[Sentence=-1,1=word max, 1-5]] this[0] allows[0] single[0] and[0] paired[0] end[0] read[0] processing[0] to[0] coexist[0] happily[2] [[Sentence=-1,3=word max, 1-5]] also[0] implements[0] annotation[0] of[0] an[0] aligned[0] bam[0] file[0] which[0] should[0] hopefully[0] fit[0] in[0] under[0] two[0] gigs[0] now[0] but[0] i'm[0] waiting[0] on[0] a[0] bug[0] fix[0] or[0] a[0] clarification[0] from[0] the[0] picard[0] team[0] [[Sentence=-1,1=word max, 1-5]][[[3,-1 max of sentences]]]
8839 commit 08ece8df79c8f23af2ed7a04f0e987692d23abb1 bug fixes and support for mutually exclusive options. still a bit rough, but will be easier to clean up after a walker refactoring. 	8839 commit 08ece8df79c8f23af2ed7a04f0e987692d23abb1 bug fixes and support for mutually exclusive options.<br> still a bit rough, but will be easier to clean up after a walker refactoring.	1	-2	 8839[0] commit[0] 08ece8df79c8f23af2ed7a04f0e987692d23abb1[0] bug[0] fixes[0] and[0] support[0] for[0] mutually[0] exclusive[0] options[0] [[Sentence=-1,1=word max, 1-5]] still[0] a[0] bit[0] rough[-1] but[0] will[0] be[0] easier[0] to[0] clean[0] up[0] after[0] a[0] walker[0] refactoring[0] [[Sentence=-2,1=word max, 1-5]][[[1,-2 max of sentences]]]
8856 commit 30babbf5b9991c3ed4feca5368ce2c6b1f744563 restructured allelefrequencymetricswalker to correctly report hapmap concordance numbers for genotyping and added reporting for hapmap reference/variant calling. also, tiny bugfix in interval code. 	8856 commit 30babbf5b991c3ed4feca5368ce2c6b1f744563 restructured allelefrequencymetricswalker to correctly report hapmap concordance numbers for genotyping and added reporting for hapmap reference/variant calling.<br> also, tiny bugfix in interval code.	1	-1	 8856[0] commit[0] 30babbf5b9991c3ed4feca5368ce2c6b1f744563/30babbf5b991c3ed4feca5368ce2c6b1f744563[0] restructured[0] allelefrequencymetricswalker[0] to[0] correctly[0] report[0] hapmap[0] concordance[0] numbers[0] for[0] genotyping[0] and[0] added[0] reporting[0] for[0] hapmap[0] reference/variant[0] calling[0] [[Sentence=-1,1=word max, 1-5]] also[0] tiny[0] bugfix[0] in[0] interval[0] code[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]
8858 commit 919a86e8766cbaa7bc822e22aadce593c397ca48 cleaned up code for by interval traversals for jared. initialization code refactored and made clear. by loci and by loci by interval use the same underlying code now. everyone uses the same initialization code to set things up. it's a party in the traversalengine and everyone's invited... 	8858 commit 919a86e8766cba7bc822e22adce593c397ca48 cleaned up code for by interval traversals for jared.<br> initialization code refactored and made clear.<br> by loci and by loci by interval use the same underlying code now.<br> everyone uses the same initialization code to set things up.<br> it's a party in the traversalengine and everyone's invited.	2	-1	 8858[0] commit[0] 919a86e8766cbaa7bc822e22aadce593c397ca48/919a86e8766cba7bc822e22adce593c397ca48[0][+0.6 MultipleLetters] cleaned[0] up[0] code[0] for[0] by[0] interval[0] traversals[0] for[0] jared[0] [[Sentence=-1,2=word max, 1-5]] initialization[0] code[0] refactored[0] and[0] made[0] clear[0] [[Sentence=-1,1=word max, 1-5]] by[0] loci[0] and[0] by[0] loci[0] by[0] interval[0] use[0] the[0] same[0] underlying[0] code[0] now[0] [[Sentence=-1,1=word max, 1-5]] everyone[0] uses[0] the[0] same[0] initialization[0] code[0] to[0] set[0] things[0] up[0] [[Sentence=-1,1=word max, 1-5]] it's[0] a[0] party[0] in[0] the[0] traversalengine[0] and[0] everyone's[0] invited[0] [[Sentence=-1,1=word max, 1-5]][[[2,-1 max of sentences]]]
