Move Class	Translation	Positive	Negative	EmotionRationale
4970 commit f85ad3e3e3f3686d0bdaa3177ed10348cf72375e adt: extract attrsxmlparser in com.android.ide.common this is a pure-refactoring cl that moves attrsxmlparser into an ide.common.resources.platform package. in a next cl, the parser should be cleanup to remove some references to external classes (e.g. adtplugin is only used for logging so it will become an ilog reference.) the goal of the resources.platform package is to allow other ides to parse the manifest schema. an utility class would be provided here that would then be used by androidtargetparser. the rest of the data parsing (widgets, resources, etc.) is a non-goal. maybe later. change-id: i4fb8eb5d168b75ef8bfab57d0b2883aea85b6167 	4970 commit f85ad3e3e3f3686d0bda3177ed10348cf72375e adt: extract attrsxmlparser in com.<br>android.<br>ide.<br>common this is a pure-refactoring cl that moves attrsxmlparser into an ide.<br>common.<br>resources.<br>platform package.<br> in a next cl, the parser should be cleanup to remove some references to external classes (e.<br>grin�.<br> adtplugin is only used for logging so it will become an ilog reference.<br> the goal of the resources.<br>platform package is to allow other ides to parse the manifest schema.<br> an utility class would be provided here that would then be used by androidtargetparser.<br> the rest of the data parsing (widgets, resources, etc.<br> is a non-goal.<br> maybe later.<br> change-id: i4fb8eb5d168b75ef8bfab57d0b2883aea85b6167	1	-1	 4970[0] commit[0] f85ad3e3e3f3686d0bdaa3177ed10348cf72375e/f85ad3e3e3f3686d0bda3177ed10348cf72375e[0] adt[0] extract[0] attrsxmlparser[0] in[0] com[0] [[Sentence=-1,1=word max, 1-5]] android[0] [[Sentence=-1,1=word max, 1-5]] ide[0] [[Sentence=-1,1=word max, 1-5]] common[0] this[0] is[0] a[0] pure[0] refactoring[0] cl[0] that[0] moves[0] attrsxmlparser[0] into[0] an[0] ide[0] [[Sentence=-1,1=word max, 1-5]] common[0] [[Sentence=-1,1=word max, 1-5]] resources[0] [[Sentence=-1,1=word max, 1-5]] platform[0] package[0] [[Sentence=-1,1=word max, 1-5]] in[0] a[0] next[0] cl[0] the[0] parser[0] should[0] be[0] cleanup[0] to[0] remove[0] some[0] references[0] to[0] external[0] classes[0] e[0] [[Sentence=-1,1=word max, 1-5]] g[0] [[Sentence=-1,1=word max, 1-5]] adtplugin[0] is[0] only[0] used[0] for[0] logging[0] so[0] it[0] will[0] become[0] an[0] ilog[0] reference[0] [[Sentence=-1,1=word max, 1-5]] the[0] goal[0] of[0] the[0] resources[0] [[Sentence=-1,1=word max, 1-5]] platform[0] package[0] is[0] to[0] allow[0] other[0] ides[0] to[0] parse[0] the[0] manifest[0] schema[0] [[Sentence=-1,1=word max, 1-5]] an[0] utility[0] class[0] would[0] be[0] provided[0] here[0] that[0] would[0] then[0] be[0] used[0] by[0] androidtargetparser[0] [[Sentence=-1,1=word max, 1-5]] the[0] rest[0] of[0] the[0] data[0] parsing[0] widgets[0] resources[0] etc[0] [[Sentence=-1,1=word max, 1-5]] is[0] a[0] non[0] goal[0] [[Sentence=-1,1=word max, 1-5]] maybe[0] later[0] [[Sentence=-1,1=word max, 1-5]] change[0] id[0] i4fb8eb5d168b75ef8bfab57d0b2883aea85b6167[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]
5068 commit b293bb776f0e48674fb5f6e6a822a23011dab305 merge: 12479c5 83dba50 merge "add gesture support, marquee selection, and refactoring" 	5068 commit b293bb776f0e48674fb5f6e6a822a23011dab305 merge: 12479c5 83dba50 merge "add gesture support, marquee selection, and refactoring"	1	-1	 5068[0] commit[0] b293bb776f0e48674fb5f6e6a822a23011dab305[0] merge[0] 12479c5[0] 83dba50[0] merge[0] add[0] gesture[0] support[0] marquee[0] selection[0] and[0] refactoring[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]
5072 commit 83dba505e22985fd2f9414e7c6ef14ce29d31713 add gesture support, marquee selection, and refactoring this checkin adds support for gestures and overlays. gestures are sessions of mouse/keyboard activity, and this is documented in the javadoc for the new gesture class. overlays are units of graphics, and these are documented in the overlay javadoc. the gesture architecture lets us isolate the logic for each different type of operation (marquee, resize, move, etc), and with associated overlays we don't attempt to for example paint drag feedback during a resize operation, etc. the checkin also adds marquee selection (as a second gesture, in addition to the existing drag & drop based move gesture), along with some associated changes in how the root view is treated. as part of isolating the mouse handling and painting related to gestures, painting etc., i also refactored the code quite a bit. layoutcanvas which used to be a large class has been split into a number of new classes, one for each area of responsibility: - the mouse listener and drag & drop code has been moved into a gesturemanager. (a lot of the drop handling code also came from the canvasdroplistener class.) - code related to maintaining the set of rendered views, and performing searches in the views, has been moved into a viewhierarchy class. - code related to selection has been moved into a selectionmanager. - various individual painting pieces (outline, hover, etc) have been moved into individual overlay classes such as outlineoverlay, hoveroverlay, selectionoverlay, etc. this also moved associated resource allocation and cleanup into the overlays. - new coordinate classes, controlpoint and layoutpoint, are used instead of ints and plain points to make it really clear which methods require coordinates in the layout (such as the viewhieararchy search methods) and which ones require coordinates in the canvas control (such as paint methods). there are factory methods to automatically construct the right kind of coordinate from different types of mouse events, as well as methods to convert between the two. i also tweaked the visual appearance of selection a bit more, and some other misc cleanup. change-id: i666aabdcd36720bebe406b68237e8966d985fb8f 	5072 commit 83dba505e22985fd2f9414e7c6ef14ce29d31713 add gesture support, marquee selection, and refactoring this checkin adds support for gestures and overlays.<br> gestures are sessions of mouse/keyboard activity, and this is documented in the javadoc for the new gesture class.<br> overlays are units of graphics, and these are documented in the overlay javadoc.<br> the gesture architecture lets us isolate the logic for each different type of operation (marquee, resize, move, etc) and with associated overlays we don't attempt to for example paint drag feedback during a resize operation, etc.<br> the checkin also adds marquee selection (as a second gesture, in addition to the existing drag & drop based move gesture) along with some associated changes in how the root view is treated.<br> as part of isolating the mouse handling and painting related to gestures, painting etc.<br> i also refactored the code quite a bit.<br> layoutcanvas which used to be a large class has been split into a number of new classes, one for each area of responsibility: - the mouse listener and drag & drop code has been moved into a gesturemanager.<br> (a lot of the drop handling code also came from the canvasdroplistener class.<br> - code related to maintaining the set of rendered views, and performing searches in the views, has been moved into a viewhierarchy class.<br> - code related to selection has been moved into a selectionmanager.<br> - various individual painting pieces (outline, hover, etc) have been moved into individual overlay classes such as outlineoverlay, hoveroverlay, selectionoverlay, etc.<br> this also moved associated resource allocation and cleanup into the overlays.<br> - new coordinate classes, controlpoint and layoutpoint, are used instead of ints and plain points to make it really clear which methods require coordinates in the layout (such as the viewhieararchy search methods) and which ones require coordinates in the canvas control (such as paint methods)<br> there are factory methods to automatically construct the right kind of coordinate from different types of mouse events, as well as methods to convert between the two.<br> i also tweaked the visual appearance of selection a bit more, and some other misc cleanup.<br> change-id: i66abdcd36720bebe406b68237e8966d985fb8f	2	-2	 5072[0] commit[0] 83dba505e22985fd2f9414e7c6ef14ce29d31713[0] add[0] gesture[0] support[0] marquee[0] selection[0] and[0] refactoring[0] this[0] checkin[0] adds[0] support[0] for[0] gestures[0] and[0] overlays[0] [[Sentence=-1,1=word max, 1-5]] gestures[0] are[0] sessions[0] of[0] mouse/keyboard[0] activity[0] and[0] this[0] is[0] documented[0] in[0] the[0] javadoc[0] for[0] the[0] new[0] gesture[0] class[0] [[Sentence=-1,1=word max, 1-5]] overlays[0] are[0] units[0] of[0] graphics[0] and[0] these[0] are[0] documented[0] in[0] the[0] overlay[0] javadoc[0] [[Sentence=-1,1=word max, 1-5]] the[0] gesture[0] architecture[0] lets[0] us[0] isolate[-1] the[0] logic[0] for[0] each[0] different[0] type[0] of[0] operation[0] marquee[0] resize[0] move[0] etc[0] and[0] with[0] associated[0] overlays[0] we[0] don't[0] attempt[0] to[0] for[0] example[0] paint[0] drag[0] feedback[0] during[0] a[0] resize[0] operation[0] etc[0] [[Sentence=-2,1=word max, 1-5]] the[0] checkin[0] also[0] adds[0] marquee[0] selection[0] as[0] a[0] second[0] gesture[0] in[0] addition[0] to[0] the[0] existing[0] drag[0] &[0] drop[-1] based[0] move[0] gesture[0] along[0] with[0] some[0] associated[0] changes[0] in[0] how[0] the[0] root[0] view[0] is[0] treated[0] [[Sentence=-2,1=word max, 1-5]] as[0] part[0] of[0] isolating[-1] the[0] mouse[0] handling[0] and[0] painting[0] related[0] to[0] gestures[0] painting[0] etc[0] [[Sentence=-2,1=word max, 1-5]] i[0] also[0] refactored[0] the[0] code[0] quite[0] a[0] bit[0] [[Sentence=-1,1=word max, 1-5]] layoutcanvas[0] which[0] used[0] to[0] be[0] a[0] large[0] class[0] has[0] been[0] split[0] into[0] a[0] number[0] of[0] new[0] classes[0] one[0] for[0] each[0] area[0] of[0] responsibility[0] the[0] mouse[0] listener[0] and[0] drag[0] &[0] drop[-1] code[0] has[0] been[0] moved[0] into[0] a[0] gesturemanager[0] [[Sentence=-2,1=word max, 1-5]] a[0] lot[0] of[0] the[0] drop[-1] handling[0] code[0] also[0] came[0] from[0] the[0] canvasdroplistener[0] class[0] [[Sentence=-2,1=word max, 1-5]] code[0] related[0] to[0] maintaining[0] the[0] set[0] of[0] rendered[0] views[0] and[0] performing[0] searches[0] in[0] the[0] views[0] has[0] been[0] moved[0] into[0] a[0] viewhierarchy[0] class[0] [[Sentence=-1,1=word max, 1-5]] code[0] related[0] to[0] selection[0] has[0] been[0] moved[0] into[0] a[0] selectionmanager[0] [[Sentence=-1,1=word max, 1-5]] various[0] individual[0] painting[0] pieces[0] outline[0] hover[0] etc[0] have[0] been[0] moved[0] into[0] individual[0] overlay[0] classes[0] such[0] as[0] outlineoverlay[0] hoveroverlay[0] selectionoverlay[0] etc[0] [[Sentence=-1,1=word max, 1-5]] this[0] also[0] moved[0] associated[0] resource[0] allocation[0] and[0] cleanup[0] into[0] the[0] overlays[0] [[Sentence=-1,1=word max, 1-5]] new[0] coordinate[0] classes[0] controlpoint[0] and[0] layoutpoint[0] are[0] used[0] instead[0] of[0] ints[0] and[0] plain[0] points[0] to[0] make[0] it[0] really[0] clear[0] which[0] methods[0] require[0] coordinates[0] in[0] the[0] layout[0] such[0] as[0] the[0] viewhieararchy[0] search[0] methods[0] and[0] which[0] ones[0] require[0] coordinates[0] in[0] the[0] canvas[0] control[0] such[0] as[0] paint[0] methods[0] [[Sentence=-1,1=word max, 1-5]] there[0] are[0] factory[0] methods[0] to[0] automatically[0] construct[0] the[0] right[0] kind[1] of[0] coordinate[0] from[0] different[0] types[0] of[0] mouse[0] events[0] as[0] well[0] as[0] methods[0] to[0] convert[0] between[0] the[0] two[0] [[Sentence=-1,2=word max, 1-5]] i[0] also[0] tweaked[0] the[0] visual[0] appearance[0] of[0] selection[0] a[0] bit[0] more[0] and[0] some[0] other[0] misc[0] cleanup[0] [[Sentence=-1,1=word max, 1-5]] change[0] id[0] i666aabdcd36720bebe406b68237e8966d985fb8f/i66abdcd36720bebe406b68237e8966d985fb8f[0][+0.6 MultipleLetters] [[Sentence=-1,2=word max, 1-5]][[[2,-2 max of sentences]]]
5133 commit 2be70bde5a6dcd6447c32ef55866020be372f96c port layout rules to java we had a number of layout implementations in the tool written in groovy; these were hard to deal with because of lack of good tool support (debugging didn't work, refactoring didn't work, code completion didn't (always) work, go to declaration didn't work, semantic checks like unused code didn't work, etc. etc.) since these layout helpers are only getting larger, replace them by equivalent java code to make development easier. this checkin also moves the api classes formerly used by groovy scripts into a new package (next to the java layout rules) under com.android.ide.common (api and layout) since this code isn't eclipse specific and could be used by other ide vendors. these interfaces were left identical (only the package statements and directory location changed), with two exceptions: i added a new method called "in" to iattributeinfo.java, and i added a parameter to iviewrule's oninitialize method. the groovy code was kept as close to the original as possible; i copied in the groovy code, and then replaced the groovy-specific constructs (closure-iteration on collections, literal map syntax, etc) with equivalent java code. the only tricky part was ensuring that groovy's handling of the    and !  operators were translated into .equals calls. change-id: idf7660ddea3766eac0a4a65ce6524d3f5119f7b2 	5133 commit 2be70bde5a6dcd6447c32ef55866020be372f96c port layout rules to java we had a number of layout implementations in the tool written in groovy; these were hard to deal with because of lack of good tool support (debugging didn't work, refactoring didn't work, code completion didn't (always) work, go to declaration didn't work, semantic checks like unused code didn't work, etc.<br> etc.<br> since these layout helpers are only getting larger, replace them by equivalent java code to make development easier.<br> this checkin also moves the api classes formerly used by groovy scripts into a new package (next to the java layout rules) under com.<br>android.<br>ide.<br>common (api and layout) since this code isn't eclipse specific and could be used by other ide vendors.<br> these interfaces were left identical (only the package statements and directory location changed) with two exceptions: i added a new method called "in" to iattributeinfo.<br>java, and i added a parameter to iviewrule's oninitialize method.<br> the groovy code was kept as close to the original as possible; i copied in the groovy code, and then replaced the groovy-specific constructs (closure-iteration on collections, literal map syntax, etc) with equivalent java code.<br> the only tricky part was ensuring that groovy's handling of the    and !<br>  operators were translated into .<br>equals calls.<br> change-id: idf7660ddea3766eac0a4a65ce6524d3f5119f7b2	2	-2	 5133[0] commit[0] 2be70bde5a6dcd6447c32ef55866020be372f96c[0] port[0] layout[0] rules[0] to[0] java[0] we[0] had[0] a[0] number[0] of[0] layout[0] implementations[0] in[0] the[0] tool[0] written[0] in[0] groovy[0] these[0] were[0] hard[0] to[0] deal[0] with[0] because[0] of[0] lack[-1] of[0] good[1] tool[0] support[0] debugging[0] didn't[0] work[0] refactoring[0] didn't[0] work[0] code[0] completion[0] didn't[0] always[0] work[0] go[0] to[0] declaration[0] didn't[0] work[0] semantic[0] checks[0] like[0] unused[0] code[0] didn't[0] work[0] etc[0] [[Sentence=-2,2=word max, 1-5]] etc[0] [[Sentence=-1,1=word max, 1-5]] since[0] these[0] layout[0] helpers[0] are[0] only[0] getting[0] larger[0] replace[0] them[0] by[0] equivalent[0] java[0] code[0] to[0] make[0] development[0] easier[0] [[Sentence=-1,1=word max, 1-5]] this[0] checkin[0] also[0] moves[0] the[0] api[0] classes[0] formerly[0] used[0] by[0] groovy[0] scripts[0] into[0] a[0] new[0] package[0] next[0] to[0] the[0] java[0] layout[0] rules[0] under[0] com[0] [[Sentence=-1,1=word max, 1-5]] android[0] [[Sentence=-1,1=word max, 1-5]] ide[0] [[Sentence=-1,1=word max, 1-5]] common[0] api[0] and[0] layout[0] since[0] this[0] code[0] isn't[0] eclipse[0] specific[0] and[0] could[0] be[0] used[0] by[0] other[0] ide[0] vendors[0] [[Sentence=-1,1=word max, 1-5]] these[0] interfaces[0] were[0] left[0] identical[0] only[0] the[0] package[0] statements[0] and[0] directory[0] location[0] changed[0] with[0] two[0] exceptions[0] i[0] added[0] a[0] new[0] method[0] called[0] in[0] to[0] iattributeinfo[0] [[Sentence=-1,1=word max, 1-5]] java[0] and[0] i[0] added[0] a[0] parameter[0] to[0] iviewrule's[0] oninitialize[0] method[0] [[Sentence=-1,1=word max, 1-5]] the[0] groovy[0] code[0] was[0] kept[0] as[0] close[0] to[0] the[0] original[0] as[0] possible[0] i[0] copied[0] in[0] the[0] groovy[0] code[0] and[0] then[0] replaced[0] the[0] groovy[0] specific[0] constructs[0] closure[0] iteration[0] on[0] collections[0] literal[0] map[0] syntax[0] etc[0] with[0] equivalent[0] java[0] code[0] [[Sentence=-1,1=word max, 1-5]] the[0] only[0] tricky[-1] part[0] was[0] ensuring[0] that[0] groovy's[0] handling[0] of[0] the[0] and[0] [[Sentence=-2,1=word max, 1-5]] operators[0] were[0] translated[0] into[0] [[Sentence=-1,1=word max, 1-5]] equals[0] calls[0] [[Sentence=-1,1=word max, 1-5]] change[0] id[0] idf7660ddea3766eac0a4a65ce6524d3f5119f7b2[0] [[Sentence=-1,1=word max, 1-5]][[[2,-2 max of sentences]]]
5496 commit dc251ccc3b44c65c30c1aedeef8d8aa486fa5b89 merge: 68ae080 59f8d50 merge "adt refactor the builders into their own package." 	5496 commit dc251cc3b44c65c30c1aedeef8d8a486fa5b89 merge: 68ae080 59f8d50 merge "adt refactor the builders into their own package.	2	-1	 5496[0] commit[0] dc251ccc3b44c65c30c1aedeef8d8aa486fa5b89/dc251cc3b44c65c30c1aedeef8d8a486fa5b89[0][+0.6 MultipleLetters] merge[0] 68ae080[0] 59f8d50[0] merge[0] adt[0] refactor[0] the[0] builders[0] into[0] their[0] own[0] package[0] [[Sentence=-1,2=word max, 1-5]][[[2,-1 max of sentences]]]
5498 commit 59f8d5012426884e40b77b02a7c3274eb66019a1 adt refactor the builders into their own package. put the growing list of generic build classes into the main build package. change-id: i65d7067bb2547d7cc9b71674f4df8a6778dd8ac8 	5498 commit 59f8d5012426884e40b77b02a7c3274eb66019a1 adt refactor the builders into their own package.<br> put the growing list of generic build classes into the main build package.<br> change-id: i65d7067bb2547d7cc9b71674f4df8a6778dd8ac8	1	-1	 5498[0] commit[0] 59f8d5012426884e40b77b02a7c3274eb66019a1[0] adt[0] refactor[0] the[0] builders[0] into[0] their[0] own[0] package[0] [[Sentence=-1,1=word max, 1-5]] put[0] the[0] growing[0] list[0] of[0] generic[0] build[0] classes[0] into[0] the[0] main[0] build[0] package[0] [[Sentence=-1,1=word max, 1-5]] change[0] id[0] i65d7067bb2547d7cc9b71674f4df8a6778dd8ac8[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]
5567 commit 99bd6912e7b5b97fc6d4bb787e76b2d9dfffd7ae refactoring and integrating into eclipse change-id: i1fd3c3828fb2474f2f7394ee2831fcd7eb675878 	5567 commit 99bd6912e7b5b97fc6d4bb787e76b2d9dffd7ae refactoring and integrating into eclipse change-id: i1fd3c3828fb2474f2f7394ee2831fcd7eb675878	1	-1	 5567[0] commit[0] 99bd6912e7b5b97fc6d4bb787e76b2d9dfffd7ae/99bd6912e7b5b97fc6d4bb787e76b2d9dffd7ae[0] refactoring[0] and[0] integrating[0] into[0] eclipse[0] change[0] id[0] i1fd3c3828fb2474f2f7394ee2831fcd7eb675878[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]
5825 commit b9a220dbb0fc481e5744417ca599176961f207b4 merge: e1da4a2 452ff02 merge "refactoring of apkbuilder to prepare for its integration into sdklib." 	5825 commit b9a220dbb0fc481e574417ca599176961f207b4 merge: e1da4a2 452ff02 merge "refactoring of apkbuilder to prepare for its integration into sdklib.	1	-1	 5825[0] commit[0] b9a220dbb0fc481e5744417ca599176961f207b4/b9a220dbb0fc481e574417ca599176961f207b4[0] merge[0] e1da4a2[0] 452ff02[0] merge[0] refactoring[0] of[0] apkbuilder[0] to[0] prepare[0] for[0] its[0] integration[0] into[0] sdklib[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]
5826 commit 452ff02ae286668819d1f4ca94f1ed15d2553807 refactoring of apkbuilder to prepare for its integration into sdklib. change-id: if75b9262126813769537435546be0ad4e4648ac2 	5826 commit 452ff02ae28668819d1f4ca94f1ed15d2553807 refactoring of apkbuilder to prepare for its integration into sdklib.<br> change-id: if75b9262126813769537435546be0ad4e4648ac2	1	-1	 5826[0] commit[0] 452ff02ae286668819d1f4ca94f1ed15d2553807/452ff02ae28668819d1f4ca94f1ed15d2553807[0] refactoring[0] of[0] apkbuilder[0] to[0] prepare[0] for[0] its[0] integration[0] into[0] sdklib[0] [[Sentence=-1,1=word max, 1-5]] change[0] id[0] if75b9262126813769537435546be0ad4e4648ac2[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]
5841 commit 006471e6d11a7893b3bfc030e6369fb91c3eeef3 merge: f264a2f 59243b8 merge "refactor most of the apkbuilder into a separate helper class." 	5841 commit 006471e6d11a7893b3bfc030e6369fb91c3eef3 merge: f264a2f 59243b8 merge "refactor most of the apkbuilder into a separate helper class.	1	-1	 5841[0] commit[0] 006471e6d11a7893b3bfc030e6369fb91c3eeef3/006471e6d11a7893b3bfc030e6369fb91c3eef3[0] merge[0] f264a2f[0] 59243b8[0] merge[0] refactor[0] most[0] of[0] the[0] apkbuilder[0] into[0] a[0] separate[0] helper[0] class[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]
5845 commit 59243b8de886379e7154c886adbefc74dac24055 refactor most of the apkbuilder into a separate helper class. the eclipse incremental builder will call the helper, as will the multi-apk export code (that is not an eclipse builder). change-id: ibac9aff4557232a3fa0033336c5d4d4327ae3883 	5845 commit 59243b8de886379e7154c886adbefc74dac24055 refactor most of the apkbuilder into a separate helper class.<br> the eclipse incremental builder will call the helper, as will the multi-apk export code (that is not an eclipse builder)<br> change-id: ibac9aff4557232a3fa00336c5d4d4327ae3883	2	-1	 5845[0] commit[0] 59243b8de886379e7154c886adbefc74dac24055[0] refactor[0] most[0] of[0] the[0] apkbuilder[0] into[0] a[0] separate[0] helper[0] class[0] [[Sentence=-1,1=word max, 1-5]] the[0] eclipse[0] incremental[0] builder[0] will[0] call[0] the[0] helper[0] as[0] will[0] the[0] multi[0] apk[0] export[0] code[0] that[0] is[0] not[0] an[0] eclipse[0] builder[0] [[Sentence=-1,1=word max, 1-5]] change[0] id[0] ibac9aff4557232a3fa0033336c5d4d4327ae3883/ibac9aff4557232a3fa00336c5d4d4327ae3883[0][+0.6 MultipleLetters] [[Sentence=-1,2=word max, 1-5]][[[2,-1 max of sentences]]]
5857 commit 953aeea61efb31402198b969478d1bda5dcbe613 adt gle2: access attributeinfo from groovy scripts. this cl extracts iattributeinfo from declarestyleable -- this used to be the metadata extracted from an attribute declared in attrs.xml. the interface that is now available to groovy scripts lets them check whether an attribute is a reference, a string, etc. for an enum or flag that means having access to the defined values too. in the case of the absolutelayout drop, we use this info to check if an attribute is a reference. for example when duplicating a relativelayout dropped in an absolutelayout, we need to create new ids and the relativelayout is prone to have inner self-references that can be automatically adjusted that way. a large part of the cl is about refactoring the various manually-created attributes in the descriptors for resources, xml, and such. in this case the iattributeinfo that is made available via the attributedescriptor is not used, but it made sense to keep this consistent in case we want to expose it later and to avoid having to care about special cases. change-id: ic02f69bc16f0e549fcac3956ae93b86651c5be3c 	5857 commit 953aeea61efb31402198b969478d1bda5dcbe613 adt gle2: access attributeinfo from groovy scripts.<br> this cl extracts iattributeinfo from declarestyleable - this used to be the metadata extracted from an attribute declared in attrs.<br>xml.<br> the interface that is now available to groovy scripts lets them check whether an attribute is a reference, a string, etc.<br> for an enum or flag that means having access to the defined values too.<br> in the case of the absolutelayout drop, we use this info to check if an attribute is a reference.<br> for example when duplicating a relativelayout dropped in an absolutelayout, we need to create new ids and the relativelayout is prone to have inner self-references that can be automatically adjusted that way.<br> a large part of the cl is about refactoring the various manually-created attributes in the descriptors for resources, xml, and such.<br> in this case the iattributeinfo that is made available via the attributedescriptor is not used, but it made sense to keep this consistent in case we want to expose it later and to avoid having to care about special cases.<br> change-id: ic02f69bc16f0e549fcac3956ae93b86651c5be3c	2	-2	 5857[0] commit[0] 953aeea61efb31402198b969478d1bda5dcbe613[0] adt[0] gle2[0] access[0] attributeinfo[0] from[0] groovy[0] scripts[0] [[Sentence=-1,1=word max, 1-5]] this[0] cl[0] extracts[0] iattributeinfo[0] from[0] declarestyleable[0] this[0] used[0] to[0] be[0] the[0] metadata[0] extracted[0] from[0] an[0] attribute[0] declared[0] in[0] attrs[0] [[Sentence=-1,1=word max, 1-5]] xml[0] [[Sentence=-1,1=word max, 1-5]] the[0] interface[0] that[0] is[0] now[0] available[0] to[0] groovy[0] scripts[0] lets[0] them[0] check[0] whether[0] an[0] attribute[0] is[0] a[0] reference[0] a[0] string[0] etc[0] [[Sentence=-1,1=word max, 1-5]] for[0] an[0] enum[0] or[0] flag[0] that[0] means[0] having[0] access[0] to[0] the[0] defined[0] values[1] too[0] [[Sentence=-1,2=word max, 1-5]] in[0] the[0] case[0] of[0] the[0] absolutelayout[0] drop[-1] we[0] use[0] this[0] info[0] to[0] check[0] if[0] an[0] attribute[0] is[0] a[0] reference[0] [[Sentence=-2,1=word max, 1-5]] for[0] example[0] when[0] duplicating[0] a[0] relativelayout[0] dropped[0] in[0] an[0] absolutelayout[0] we[0] need[0] to[0] create[0] new[0] ids[0] and[0] the[0] relativelayout[0] is[0] prone[0] to[0] have[0] inner[0] self[0] references[0] that[0] can[0] be[0] automatically[0] adjusted[0] that[0] way[0] [[Sentence=-1,1=word max, 1-5]] a[0] large[0] part[0] of[0] the[0] cl[0] is[0] about[0] refactoring[0] the[0] various[0] manually[0] created[0] attributes[0] in[0] the[0] descriptors[0] for[0] resources[0] xml[0] and[0] such[0] [[Sentence=-1,1=word max, 1-5]] in[0] this[0] case[0] the[0] iattributeinfo[0] that[0] is[0] made[0] available[0] via[0] the[0] attributedescriptor[0] is[0] not[0] used[0] but[0] it[0] made[0] sense[0] to[0] keep[0] this[0] consistent[0] in[0] case[0] we[0] want[0] to[0] expose[-1] it[0] later[0] and[0] to[0] avoid[-1] having[0] to[0] care[1] about[0] special[1] cases[0] [[Sentence=-2,2=word max, 1-5]] change[0] id[0] ic02f69bc16f0e549fcac3956ae93b86651c5be3c[0] [[Sentence=-1,1=word max, 1-5]][[[2,-2 max of sentences]]]
5911 commit a51d4ddc3cc08e445eb426a6a6108fad3fa842b9 refactor the manifest parser test in the correct package. and don't make it use the parser helper that's eclipse specific. also fixed the versioncode parsing (bug introduced in previous cl) change-id: ie472d7d6c4847e3fae660873cca7d71e801a2a34 	5911 commit a51d4ddc3cc08e445eb426a6a6108fad3fa842b9 refactor the manifest parser test in the correct package.<br> and don't make it use the parser helper that's eclipse specific.<br> also fixed the versioncode parsing (bug introduced in previous cl) change-id: ie472d7d6c4847e3fae660873cca7d71e801a2a34	1	-1	 5911[0] commit[0] a51d4ddc3cc08e445eb426a6a6108fad3fa842b9[0] refactor[0] the[0] manifest[0] parser[0] test[0] in[0] the[0] correct[0] package[0] [[Sentence=-1,1=word max, 1-5]] and[0] don't[0] make[0] it[0] use[0] the[0] parser[0] helper[0] that's[0] eclipse[0] specific[0] [[Sentence=-1,1=word max, 1-5]] also[0] fixed[0] the[0] versioncode[0] parsing[0] bug[0] introduced[0] in[0] previous[0] cl[0] change[0] id[0] ie472d7d6c4847e3fae660873cca7d71e801a2a34[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]
5915 commit af98417f9748cf449473478dda209cb60b20263b minor refactor, moving manifestdata out of the parser class. also started added new data parsing (screen support) change-id: i783e973fa16598a777eec4536746e6e5b9cb3e74 	5915 commit af98417f9748cf449473478dda209cb60b20263b minor refactor, moving manifestdata out of the parser class.<br> also started added new data parsing (screen support) change-id: i783e973fa16598a77eec4536746e6e5b9cb3e74	1	-1	 5915[0] commit[0] af98417f9748cf449473478dda209cb60b20263b[0] minor[0] refactor[0] moving[0] manifestdata[0] out[0] of[0] the[0] parser[0] class[0] [[Sentence=-1,1=word max, 1-5]] also[0] started[0] added[0] new[0] data[0] parsing[0] screen[0] support[0] change[0] id[0] i783e973fa16598a777eec4536746e6e5b9cb3e74/i783e973fa16598a77eec4536746e6e5b9cb3e74[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]
